dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,16,2154,2121.260009765625,0.0364193432033062,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,17,2154,2121.552978515625,0.0364377275109291,0.9588607594936708
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,18,2154,2119.968017578125,0.0364131964743137,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,19,2154,2120.68408203125,0.036457784473896,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,20,2154,2121.430908203125,0.0364369861781597,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,21,2154,2121.13330078125,0.0364316329360008,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,22,2154,2121.089111328125,0.0364236980676651,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,23,2154,2122.64208984375,0.0364277511835098,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,24,2154,2121.18505859375,0.0364258289337158,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,25,2154,2121.0126953125,0.0364255532622337,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,26,2154,2120.698486328125,0.0364112332463264,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,27,2154,2120.076416015625,0.0364076010882854,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,28,2154,2119.996826171875,0.0364171080291271,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,29,2154,2121.22119140625,0.036405298858881,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,30,2154,2120.570556640625,0.0364340506494045,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,31,2154,2120.59765625,0.0364312008023262,0.938517179023508
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,32,2154,2120.776611328125,0.0364128798246383,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,33,2154,2120.81884765625,0.036426056176424,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,34,2154,2120.748779296875,0.0364279262721538,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,35,2154,2121.01220703125,0.0363991931080818,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,36,2154,2121.474365234375,0.0364566631615161,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,37,2154,2120.587646484375,0.0364353768527507,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,38,2154,2120.92138671875,0.0364424511790275,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,39,2154,2120.36767578125,0.036414198577404,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,40,2154,2120.7080078125,0.0364049114286899,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,41,2154,2120.602294921875,0.0364282429218292,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,42,2154,2121.947265625,0.0364418253302574,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,43,2154,2121.53662109375,0.0364132672548294,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,44,2154,2121.2939453125,0.0364279299974441,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,45,2154,2120.923583984375,0.0364154651761055,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,46,2154,2120.4765625,0.0364049598574638,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,47,2154,2120.715576171875,0.0364165008068084,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,48,2154,2120.053955078125,0.0364155881106853,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,49,2154,2121.35986328125,0.0364238619804382,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,50,2154,2121.765869140625,0.0364173017442226,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,51,2154,2121.357177734375,0.0364403054118156,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,52,2154,2120.87158203125,0.0364285260438919,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,53,2154,2121.08447265625,0.0364391580224037,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,54,2154,2120.943115234375,0.0364275202155113,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,55,2154,2121.252197265625,0.0364231243729591,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,56,2154,2121.248779296875,0.0364031232893466,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,57,2154,2121.216552734375,0.0364356450736522,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,58,2154,2121.232421875,0.0364410988986492,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,59,2154,2120.4814453125,0.0364128537476062,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,60,2154,2121.204345703125,0.0364371724426746,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,61,2154,2121.31298828125,0.03643099963665,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,62,2154,2120.661376953125,0.0363908521831035,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,63,2154,2121.16015625,0.0364321060478687,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,64,2154,2121.09814453125,0.0364469997584819,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,65,2154,2120.0263671875,0.0363978371024131,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,66,2154,2121.023193359375,0.0364195555448532,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,67,2154,2120.17138671875,0.0364262498915195,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,68,2154,2120.8896484375,0.0364057160913944,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,69,2154,2120.900634765625,0.0364132113754749,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,70,2154,2121.0498046875,0.0364193096756935,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,71,2154,2121.9384765625,0.0364277996122837,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,72,2154,2121.167236328125,0.0364286564290523,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,73,2154,2120.29248046875,0.0364225432276725,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,74,2154,2120.636474609375,0.0364114977419376,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,75,2154,2121.24951171875,0.0364382900297641,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,76,2154,2121.4521484375,0.0364351086318492,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,77,2154,2121.6298828125,0.0364487059414386,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,78,2154,2120.53271484375,0.0364229790866375,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,79,2154,2120.967041015625,0.0364572294056415,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,80,2154,2121.62841796875,0.0364080779254436,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,81,2154,2120.511474609375,0.0364092998206615,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,82,2154,2121.2373046875,0.0364220663905143,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,83,2154,2121.37109375,0.0364539325237274,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,84,2154,2120.357177734375,0.0363877788186073,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,85,2154,2121.5439453125,0.0364338643848896,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,86,2154,2121.96533203125,0.0364559963345527,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,87,2154,2120.169921875,0.0363986678421497,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,88,2154,2121.5419921875,0.0364421196281909,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,89,2154,2121.05517578125,0.0364136807620525,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,90,2154,2120.5732421875,0.03642138838768,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,91,2154,2121.25830078125,0.0364286489784717,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,92,2154,2120.825439453125,0.0364269204437732,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,93,2154,2122.24951171875,0.0364431925117969,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,94,2154,2120.8173828125,0.0364197194576263,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,95,2154,2121.443115234375,0.0363914631307125,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,96,2154,2119.833740234375,0.0363968610763549,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,97,2154,2121.465576171875,0.0364201441407203,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,98,2154,2119.86083984375,0.0363999716937541,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.5,99,2154,2121.27587890625,0.0364259481430053,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,0,2154,2123.00830078125,0.0362015217542648,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,1,2154,2122.681396484375,0.0361983105540275,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,2,2154,2122.17724609375,0.0361812487244606,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,3,2154,2122.18359375,0.0362007953226566,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,4,2154,2122.961669921875,0.0362002253532409,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,5,2154,2122.827880859375,0.0361966826021671,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,6,2154,2121.83154296875,0.0361912101507186,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,7,2154,2124.156982421875,0.0362139716744422,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,8,2154,2122.58447265625,0.036209087818861,0.9588607594936708
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,9,2154,2122.17822265625,0.0361799634993076,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,10,2154,2121.954345703125,0.0361797772347927,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,11,2154,2122.8486328125,0.0361845977604389,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,12,2154,2121.93994140625,0.036191064864397,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,13,2154,2122.421875,0.0361889712512493,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,14,2154,2121.935791015625,0.0361774191260337,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,15,2154,2122.273681640625,0.0361829884350299,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,16,2154,2122.374267578125,0.0361835472285747,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,17,2154,2123.088134765625,0.0362061783671379,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,18,2154,2121.273193359375,0.0361741483211517,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,19,2154,2122.223388671875,0.0362118445336818,0.9394213381555152
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,20,2154,2122.888427734375,0.0362031236290931,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,21,2154,2122.594970703125,0.0361939668655395,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,22,2154,2122.6650390625,0.0361968874931335,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,23,2154,2124.00146484375,0.0362031906843185,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,24,2154,2122.5556640625,0.0361892618238925,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,25,2154,2122.43212890625,0.0361872725188732,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,26,2154,2122.13623046875,0.0361823923885822,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,27,2154,2121.349609375,0.0361694656312465,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,28,2154,2121.472900390625,0.0361847206950187,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,29,2154,2122.62109375,0.0361765585839748,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,30,2154,2121.967529296875,0.0361910350620746,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,31,2154,2122.00634765625,0.0361903719604015,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,32,2154,2122.34716796875,0.0361841358244419,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,33,2154,2122.2431640625,0.0361937992274761,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,34,2154,2122.273193359375,0.0361886471509933,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,35,2154,2122.51953125,0.0361642129719257,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,36,2154,2122.851318359375,0.0362107641994953,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,37,2154,2122.13427734375,0.0362044312059879,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,38,2154,2122.39794921875,0.0362047404050827,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,39,2154,2121.92626953125,0.0361868813633918,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,40,2154,2122.174560546875,0.0361718721687793,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,41,2154,2121.961181640625,0.0361877307295799,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,42,2154,2123.228271484375,0.0362058244645595,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,43,2154,2123.052001953125,0.0361770391464233,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,44,2154,2122.81884765625,0.0361978486180305,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,45,2154,2122.3173828125,0.0361810252070426,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,46,2154,2121.83154296875,0.0361785180866718,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,47,2154,2122.363525390625,0.0361907258629798,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,48,2154,2121.376220703125,0.0361807607114315,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,49,2154,2122.81640625,0.0361877121031284,0.9593128390596743
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,50,2154,2123.163330078125,0.0361888073384761,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,51,2154,2122.875244140625,0.036200787872076,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,52,2154,2122.189453125,0.036192525178194,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,53,2154,2122.4453125,0.0361912883818149,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,54,2154,2122.25,0.0361899249255657,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,55,2154,2122.603515625,0.0361802764236927,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,56,2154,2122.808349609375,0.0361811965703964,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,57,2154,2122.680419921875,0.0362034551799297,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,58,2154,2122.48193359375,0.0362005047500133,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,59,2154,2122.174560546875,0.0361816249787807,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,60,2154,2122.529052734375,0.0361978709697723,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,61,2154,2122.663818359375,0.036195408552885,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,62,2154,2122.19580078125,0.0361619628965854,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,63,2154,2122.720703125,0.0361861065030097,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,64,2154,2122.57275390625,0.0362097546458244,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,65,2154,2121.41650390625,0.0361636765301227,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,66,2154,2122.381591796875,0.0361806713044643,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,67,2154,2121.712890625,0.0361883454024791,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,68,2154,2122.42236328125,0.0361739546060562,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,69,2154,2122.406494140625,0.0361833088099956,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,70,2154,2122.301025390625,0.0361782982945442,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,71,2154,2123.3369140625,0.0361955687403678,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,72,2154,2122.711181640625,0.0361950509250164,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,73,2154,2121.687255859375,0.0361890085041523,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,74,2154,2122.14111328125,0.0361732766032218,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,75,2154,2122.648681640625,0.0361961610615253,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,76,2154,2122.820068359375,0.0361884608864784,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,77,2154,2123.139404296875,0.0362068377435207,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,78,2154,2121.870361328125,0.0361920334398746,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,79,2154,2122.373046875,0.0362133421003818,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,80,2154,2123.040771484375,0.0361688621342182,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,81,2154,2122.047119140625,0.0361792296171188,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,82,2154,2122.658203125,0.0361839085817337,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,83,2154,2122.7705078125,0.0362071394920349,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,84,2154,2121.8056640625,0.0361564345657825,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,85,2154,2123.00048828125,0.0361952222883701,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,86,2154,2123.52392578125,0.0362168066203594,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,87,2154,2121.8232421875,0.0361729189753532,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,88,2154,2123.16650390625,0.0362069979310035,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,89,2154,2122.4033203125,0.0361790582537651,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,90,2154,2121.94482421875,0.0362002737820148,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,91,2154,2122.699462890625,0.036196481436491,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,92,2154,2122.100830078125,0.0361798852682113,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,93,2154,2123.6240234375,0.0362094677984714,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,94,2154,2122.38037109375,0.0361862331628799,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,95,2154,2122.796142578125,0.0361633710563182,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,96,2154,2121.339599609375,0.0361668393015861,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,97,2154,2122.802978515625,0.0361851043999195,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,98,2154,2121.285400390625,0.0361673012375831,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,99,2154,2122.669921875,0.0361936092376709,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,0,2393,2357.691650390625,0.0381065346300601,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,1,2393,2356.73193359375,0.0380928665399551,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,2,2393,2356.649169921875,0.0382812544703483,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,3,2393,2356.16455078125,0.0381187461316585,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,4,2393,2356.972900390625,0.0381899178028106,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,5,2393,2356.8798828125,0.0384042672812938,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,6,2393,2356.29833984375,0.0382856205105781,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,7,2393,2358.04345703125,0.0382999703288078,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,8,2393,2357.186279296875,0.0382200442254543,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,9,2393,2356.708984375,0.0380223728716373,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,10,2393,2356.395263671875,0.0382811911404132,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,11,2393,2356.8310546875,0.0381121523678302,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,12,2393,2356.612060546875,0.0380173623561859,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,13,2393,2356.930419921875,0.0381530076265335,0.9376130198915008
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,14,2393,2356.3955078125,0.0380744263529777,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,15,2393,2356.796142578125,0.038276370614767,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,16,2393,2356.926025390625,0.0382325313985347,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,17,2393,2357.35595703125,0.0382674373686313,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,18,2393,2355.736572265625,0.0379393920302391,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,19,2393,2356.310546875,0.0382715202867984,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,20,2393,2357.253662109375,0.0381653718650341,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,21,2393,2357.156005859375,0.0381192341446876,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,22,2393,2356.87744140625,0.0380545072257518,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,23,2393,2358.34716796875,0.0383326858282089,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,24,2393,2357.114013671875,0.0381117947399616,0.9624773960216998
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,25,2393,2357.013671875,0.0381914712488651,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,26,2393,2356.359375,0.0381989441812038,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,27,2393,2355.850830078125,0.0380476340651512,0.950271247739602
