dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.25,24,0.0217877756804227,0.9534358047016276
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.25,25,0.0217807218432426,0.9520795660036168
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.25,26,0.0217660143971443,0.9466546112115732
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.25,27,0.0217736084014177,0.945750452079566
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.25,28,0.0217947214841842,0.9525316455696202
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.25,29,0.0218089502304792,0.9448462929475588
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.25,30,0.0217582434415817,0.9507233273056056
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.25,31,0.0218131877481937,0.9475587703435804
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.25,32,0.0218001436442136,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,0,0.1213704645633697,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,1,0.1214825212955474,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,2,0.1214873641729354,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,3,0.1214991882443428,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,4,0.1215042099356651,0.9376130198915008
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,5,0.1214665621519088,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,6,0.1214581131935119,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,7,0.121493823826313,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,8,0.1215748712420463,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,9,0.1213612407445907,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,10,0.1215146258473396,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,11,0.121432825922966,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,12,0.1214117333292961,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,13,0.1213507801294326,0.939873417721519
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,14,0.1214716657996177,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,15,0.1215550452470779,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,16,0.1214649155735969,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,17,0.1214774996042251,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,18,0.1215237602591514,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,19,0.1214942336082458,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,20,0.1215048283338546,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,21,0.1214979141950607,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,22,0.1214146837592125,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,23,0.1214028224349021,0.9380650994575044
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,24,0.1213960573077201,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,25,0.1214564889669418,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,26,0.1215330734848976,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,27,0.1214231699705123,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,28,0.1214713752269744,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,29,0.1214549019932746,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,30,0.1214666292071342,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,31,0.1214694827795028,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.025,32,0.121504046022892,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,0,0.0859335884451866,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,1,0.0859837532043457,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,2,0.0859894976019859,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,3,0.0859792903065681,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,4,0.0860006436705589,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,5,0.085963137447834,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,6,0.0859746262431144,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,7,0.086004264652729,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,8,0.0860252603888511,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,9,0.0859436839818954,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,10,0.0860025212168693,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,11,0.0859710425138473,0.940777576853526
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,12,0.0860068574547767,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,13,0.0859320983290672,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,14,0.085978202521801,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,15,0.0860223248600959,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,16,0.0859721899032592,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,17,0.0859844386577606,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,18,0.0860227346420288,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,19,0.0859711542725563,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,20,0.0859761238098144,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,21,0.0860113948583602,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,22,0.0859656855463981,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,23,0.0859573930501937,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,24,0.085953488945961,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,25,0.0859425067901611,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,26,0.0859835520386695,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,27,0.0859304368495941,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,28,0.0859976708889007,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,29,0.0859875380992889,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,30,0.0859847888350486,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,31,0.0860067382454872,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.05,32,0.0859923735260963,0.940777576853526
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,0,0.0701655521988868,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,1,0.0701755881309509,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,2,0.0701997056603431,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,3,0.0701786875724792,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,4,0.0702176243066787,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,5,0.0701669603586196,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,6,0.0701916143298149,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,7,0.0702120661735534,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,8,0.0702147111296653,0.9403254972875226
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,9,0.0701716169714927,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,10,0.0701842680573463,0.9593128390596743
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,11,0.0701807811856269,0.9389692585895116
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,12,0.0702031925320625,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,13,0.0701646208763122,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,14,0.0701765492558479,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,15,0.0701978430151939,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,16,0.0701672807335853,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,17,0.0701821371912956,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,18,0.0702014565467834,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,19,0.0701849535107612,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,20,0.0701683163642883,0.940777576853526
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,21,0.0701857432723045,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,22,0.0701905786991119,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,23,0.0701529458165168,0.938517179023508
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,24,0.070154845714569,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,25,0.0701555013656616,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,26,0.0701869055628776,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,27,0.0701540559530258,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,28,0.0701936036348342,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,29,0.0701971501111984,0.9394213381555152
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,30,0.0701751559972763,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,31,0.0701934248208999,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.075,32,0.0701771229505539,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,0,0.0607888177037239,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,1,0.0607987716794014,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,2,0.0608153939247131,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,3,0.060805544257164,0.9403254972875226
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,4,0.060827475041151,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,5,0.0607992522418499,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,6,0.060806605964899,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,7,0.0608202517032623,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,8,0.060823556035757,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,9,0.0607961416244506,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,10,0.060799341648817,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,11,0.0608048141002655,0.9421338155515372
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,12,0.0608168579638004,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,13,0.0607944540679454,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,14,0.06079937890172,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,15,0.0608135685324668,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,16,0.060785885900259,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,17,0.0607958510518074,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,18,0.0608209557831287,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,19,0.0608025938272476,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,20,0.0607898235321044,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,21,0.0608021169900894,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,22,0.0608032010495662,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,23,0.0607757717370986,0.9389692585895116
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,24,0.0607773847877979,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,25,0.0607792362570762,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,26,0.0608015023171901,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,27,0.0607831254601478,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,28,0.0608104206621646,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,29,0.0608113519847393,0.9421338155515372
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,30,0.0607982464134693,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,31,0.0608105100691318,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.1,32,0.06080849096179,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,0,0.0543885752558708,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,1,0.0543962568044662,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,2,0.0544015578925609,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,3,0.05440054833889,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,4,0.0544122345745563,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,5,0.0543931499123573,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,6,0.0544006936252117,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,7,0.0544116273522377,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,8,0.0544042140245437,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,9,0.0543884523212909,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,10,0.0543935969471931,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,11,0.0544004403054714,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,12,0.0543929077684879,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,13,0.0543886758387088,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,14,0.0543930120766162,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,15,0.0543980039656162,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,16,0.0543761849403381,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,17,0.0543953105807304,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,18,0.0544069930911064,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,19,0.0543987713754177,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,20,0.0543839260935783,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,21,0.0543971844017505,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,22,0.0543977506458759,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,23,0.0543849505484104,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,24,0.0543828010559082,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,25,0.0543745979666709,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,26,0.0543926246464252,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,27,0.0543754883110523,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,28,0.0543945990502834,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,29,0.0544070079922676,0.9358047016274864
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,30,0.0543997026979923,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,31,0.054404754191637,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.125,32,0.0543956272304058,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,0,0.0496407635509967,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,1,0.0496465824544429,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,2,0.0496457628905773,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,3,0.0496483258903026,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,4,0.0496621876955032,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,5,0.0496453009545803,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,6,0.0496506057679653,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,7,0.0496610552072525,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,8,0.0496509708464145,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,9,0.0496400892734527,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,10,0.0496485009789466,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,11,0.0496463179588317,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,12,0.0496472120285034,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,13,0.0496436767280101,0.9593128390596743
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,14,0.0496417768299579,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,15,0.0496505200862884,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,16,0.0496346242725849,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,17,0.0496446155011653,0.940777576853526
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,18,0.0496599376201629,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,19,0.0496461763978004,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,20,0.0496329255402088,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,21,0.0496455691754817,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,22,0.0496518015861511,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,23,0.0496420785784721,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,24,0.0496427454054355,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,25,0.0496328808367252,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,26,0.049646146595478,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,27,0.0496350079774856,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,28,0.0496411398053169,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,29,0.0496492907404899,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,30,0.0496437773108482,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,31,0.0496576279401779,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.15,32,0.0496518090367317,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,0,0.0459612756967544,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,1,0.0459696128964424,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,2,0.0459717810153961,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,3,0.0459736920893192,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,4,0.0459811612963676,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,5,0.0459707118570804,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,6,0.0459769368171691,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,7,0.045981653034687,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,8,0.0459745191037654,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,9,0.0459653139114379,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,10,0.0459751486778259,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,11,0.0459699667990207,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,12,0.0459691323339939,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,13,0.0459649376571178,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,14,0.0459612384438514,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,15,0.0459715947508811,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,16,0.0459623634815216,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,17,0.0459713377058506,0.939873417721519
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,18,0.0459851399064064,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,19,0.0459730736911296,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,20,0.0459652803838253,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,21,0.0459685996174812,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,22,0.0459722802042961,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,23,0.0459637381136417,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,24,0.0459663569927215,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,25,0.0459582731127738,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,26,0.0459677651524543,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,27,0.0459618382155895,0.9421338155515372
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,28,0.0459638983011245,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,29,0.0459776632487773,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,30,0.0459685772657394,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,31,0.0459749102592468,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.175,32,0.0459747314453125,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,0,0.0429990701377391,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,1,0.043003112077713,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,2,0.0430101342499256,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,3,0.043009303510189,0.9403254972875226
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,4,0.0430142506957054,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,5,0.0430085733532905,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,6,0.0430101975798606,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,7,0.0430117733776569,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,8,0.0430137552320957,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,9,0.0430014133453369,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,10,0.0430154912173748,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,11,0.0430018454790115,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,12,0.0430044084787368,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,13,0.042999442666769,0.9394213381555152
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,14,0.0430012978613376,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,15,0.0430071726441383,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,16,0.0429992377758026,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,17,0.0430098995566368,0.939873417721519
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,18,0.0430187508463859,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,19,0.0430063568055629,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,20,0.0429994873702526,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,21,0.0430067032575607,0.9606690777576852
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,22,0.0430073961615562,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,23,0.0429968424141407,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,24,0.0430028587579727,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,25,0.0429956130683422,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,26,0.0430082790553569,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,27,0.0429985076189041,0.9380650994575044
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,28,0.0430029369890689,0.940777576853526
bbh+gpqa+ifeval+math+musr,0.0,0.0001,0.2,29,0.043010052293539,0.9511754068716094
