dataset,n_full_obs,mcar_obs_prob,K,lmbda,split,train_loss,val_loss,train_acc,val_acc
bbh+gpqa+ifeval+math+musr,800.0,0.1,16,1.0,4,0.319458544254303,0.3380461037158966,0.8623134946429188,0.8517423475841134
bbh+gpqa+ifeval+math+musr,800.0,0.1,16,0.1,4,0.2904181480407715,0.3216104209423065,0.8694290923157978,0.8563948404623896
bbh+gpqa+ifeval+math+musr,800.0,0.1,16,0.01,4,0.2877744436264038,0.3233454525470733,0.8699246453252633,0.8568203565811326
bbh+gpqa+ifeval+math+musr,800.0,0.1,16,0.001,4,0.2876219153404236,0.3239314556121826,0.8698888678084397,0.8566973074934832
bbh+gpqa+ifeval+math+musr,800.0,0.1,16,0.0001,4,0.2876106798648834,0.3239976465702057,0.8698809554729883,0.8566794344416458
bbh+gpqa+ifeval+math+musr,800.0,0.1,16,1e-05,4,0.2876096069812774,0.3240043520927429,0.8698764832833853,0.8566794344416458
bbh+gpqa+ifeval+math+musr,800.0,0.1,32,10.0,4,0.6224063634872437,0.6227091550827026,0.7649016367697925,0.7639622906103235
bbh+gpqa+ifeval+math+musr,800.0,0.1,32,1.0,4,0.2629106640815735,0.3032352030277252,0.8902676037853301,0.8686433803715395
bbh+gpqa+ifeval+math+musr,800.0,0.1,32,0.1,4,0.2280759215354919,0.3057263493537903,0.8999922080696533,0.8702712029388796
bbh+gpqa+ifeval+math+musr,800.0,0.1,32,0.01,4,0.224220335483551,0.3215951919555664,0.9008291955545747,0.8695239718870643
bbh+gpqa+ifeval+math+musr,800.0,0.1,32,0.001,4,0.2240486592054367,0.3244953453540802,0.9008183590951522,0.8693204940661468
bbh+gpqa+ifeval+math+musr,800.0,0.1,32,0.0001,4,0.2240403592586517,0.3247963190078735,0.9007968581835996,0.8693273683168534
bbh+gpqa+ifeval+math+musr,800.0,0.1,32,1e-05,4,0.2240395992994308,0.3248265087604522,0.9008008143513252,0.8693369922678428
bbh+gpqa+ifeval+math+musr,800.0,0.1,64,10.0,4,0.5692741870880127,0.569966733455658,0.7737434996294102,0.7727379590624622
bbh+gpqa+ifeval+math+musr,800.0,0.1,64,1.0,4,0.196197360754013,0.2925308346748352,0.9236838044985756,0.8755086945522939
bbh+gpqa+ifeval+math+musr,800.0,0.1,64,0.1,4,0.1443481594324112,0.4428572952747345,0.9413955674064758,0.8665219866034602
bbh+gpqa+ifeval+math+musr,800.0,0.1,64,0.01,4,0.1366406083106994,0.6171366572380066,0.9434087407569732,0.8633206480493626
bbh+gpqa+ifeval+math+musr,800.0,0.1,64,0.001,4,0.136362612247467,0.6491885185241699,0.9433352936431092,0.8628621355272276
bbh+gpqa+ifeval+math+musr,800.0,0.1,64,0.0001,4,0.1363508254289627,0.6525696516036987,0.9433146527680188,0.8628518241511676
bbh+gpqa+ifeval+math+musr,800.0,0.1,64,1e-05,4,0.1363498121500015,0.6529098153114319,0.9433163728409428,0.8628470121756728
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,10.0,0,0.6704049110412598,0.6748459935188293,0.7912671321629287,0.7422121363944476
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,1.0,0,0.1549273878335952,0.7110045552253723,0.9840655150200291,0.6925820046565088
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.1,0,0.0066322414204478,2.9559476375579834,1.0,0.6299254369160944
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.01,0,0.0011301204795017,5.387493133544922,1.0,0.599569715009873
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.001,0,0.0006874361424706,6.191044330596924,1.0,0.5941174736966196
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.0001,0,0.0006483952747657,6.287444591522217,1.0,0.5932627980312988
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,1e-05,0,0.0006445518811233,6.297276973724365,1.0,0.5932333264566326
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,10.0,0,0.6523728370666504,0.6601755619049072,0.7903563786069173,0.7420647785211164
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,1.0,0,0.0634500086307525,0.7475277781486511,0.9999925954995448,0.6850078099672866
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.1,0,0.0023708897642791,2.0753014087677,1.0,0.6195219710589137
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.01,0,0.0004272313090041,3.9191408157348633,1.0,0.5418938433880522
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.001,0,0.0002230740210507,4.582194805145264,1.0,0.5337596887801715
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.0001,0,0.000205127231311,4.66396951675415,1.0,0.5326102973681884
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,1e-05,0,0.0002033666241914,4.672336101531982,1.0,0.5324924110695235
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,10.0,0,0.6165042519569397,0.6330937147140503,0.7981977445891613,0.7449529928384073
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,1.0,0,0.0293571203947067,0.7109763026237488,1.0,0.6902832218325425
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.1,0,0.0013906067470088,1.6952276229858398,1.0,0.5870148242020571
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.01,0,0.0002699869510252,3.490408420562744,1.0,0.5049364887565942
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.001,0,0.0001301784795941,4.124485492706299,1.0,0.5039344552179423
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.0001,0,0.0001180616382043,4.204204082489014,1.0,0.5036397394712799
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,1e-05,0,0.0001168773815152,4.212380409240723,1.0,0.5037281541952786
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,10.0,0,0.5541602969169617,0.5938965082168579,0.8227732816005568,0.7499926321063335
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,1.0,0,0.0162989534437656,0.6544114947319031,1.0,0.7057557985323156
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.1,0,0.0010911168064922,1.2980765104293823,1.0,0.5868969379033921
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.01,0,0.0001967920397873,3.1735939979553223,1.0,0.5068226695352333
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.001,0,8.597921259934083e-05,3.947046041488647,1.0,0.5048186024579293
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.0001,0,7.68517711549066e-05,4.044516563415527,1.0,0.5047007161592644
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,1e-05,0,7.596517389174551e-05,4.054511547088623,1.0,0.5047301877339306
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,10.0,1,0.6729657053947449,0.6766528487205505,0.7866342343408056,0.7393560246679317
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,1.0,1,0.1557716131210327,0.7161608338356018,0.9843925592949666,0.6942896110056926
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.1,1,0.0066395802423357,2.9234631061553955,1.0,0.6350509962049335
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.01,1,0.0011122067226096,5.2484822273254395,1.0,0.6051351992409867
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.001,1,0.0006718413787893,6.028813362121582,1.0,0.5999762808349146
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.0001,1,0.0006329810130409,6.123164653778076,1.0,0.5991757590132827
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,1e-05,1,0.0006291490863077,6.132808685302734,1.0,0.5992943548387096
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,10.0,1,0.6527066826820374,0.6603842377662659,0.7906044833500917,0.7423209203036053
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,1.0,1,0.0635196641087532,0.7460567951202393,1.0,0.6854542220113852
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.1,1,0.0023901008535176,2.110356092453003,1.0,0.6155123339658444
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.01,1,0.0004296364786569,3.965456247329712,1.0,0.5415678368121443
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.001,1,0.0002244070201413,4.625786781311035,1.0,0.5328510436432637
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.0001,1,0.0002063686406472,4.707472324371338,1.0,0.5316650853889943
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,1e-05,1,0.0002045984729193,4.7158331871032715,1.0,0.5316354364326376
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,10.0,1,0.6162666082382202,0.632769763469696,0.7984488673330573,0.7451079222011385
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,1.0,1,0.0294088497757911,0.7012249231338501,1.0,0.6944082068311196
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.1,1,0.0014057006919756,1.6915663480758667,1.0,0.5869900379506642
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.01,1,0.000271923810942,3.423306941986084,1.0,0.5109108159392789
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.001,1,0.000131168635562,4.039750576019287,1.0,0.5082720588235294
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.0001,1,0.0001189751201309,4.117532730102539,1.0,0.5079459203036053
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,1e-05,1,0.0001177831509266,4.125515460968018,1.0,0.5078569734345351
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,10.0,1,0.5540236234664917,0.5934134721755981,0.822292541550837,0.7486064990512334
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,1.0,1,0.0163133908063173,0.6598849296569824,1.0,0.7037772770398482
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.1,1,0.0010864993091672,1.290341854095459,1.0,0.5892433586337761
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.01,1,0.0001964930124813,3.192551612854004,1.0,0.5028166508538899
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.001,1,8.592054655309767e-05,3.974034786224365,1.0,0.5025201612903226
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.0001,1,7.680990529479459e-05,4.072378158569336,1.0,0.5022829696394687
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,1e-05,1,7.592390466015786e-05,4.082462310791016,1.0,0.5022533206831119
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,10.0,2,0.67115718126297,0.6749037504196167,0.7896436542071269,0.7496881126358937
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,1.0,2,0.1591493934392929,0.7154898047447205,0.9822418303551634,0.6928652052515891
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.1,2,0.0067467959597706,2.901522397994995,1.0,0.6409433850175251
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.01,2,0.0011266687652096,5.3687872886657715,1.0,0.6025960910117032
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.001,2,0.0006816425593569,6.199094772338867,1.0,0.5971009326917365
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.0001,2,0.0006425706669688,6.298850059509277,1.0,0.5963286401710925
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,1e-05,2,0.0006387204048223,6.309019565582275,1.0,0.5961504188201746
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,10.0,2,0.6538785099983215,0.6602287888526917,0.7887051242258976,0.7489752272322224
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,1.0,2,0.0636914744973182,0.733790934085846,1.0,0.6903404027802531
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.1,2,0.002394855255261,2.078860282897949,1.0,0.613527000534664
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.01,2,0.0004353551194071,4.01465368270874,1.0,0.5416740925562883
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.001,2,0.000228000615607,4.675540447235107,1.0,0.5340402780253074
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.0001,2,0.0002097378164762,4.757120609283447,1.0,0.5335353175310402
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,1e-05,2,0.0002079452970065,4.765470027923584,1.0,0.5334759104140676
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,10.0,2,0.6166603565216064,0.6312204599380493,0.7980239140395217,0.7519158795223668
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,1.0,2,0.0295148473232984,0.6936068534851074,1.0,0.6979148101942613
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.1,2,0.0013917332980781,1.7169119119644165,1.0,0.5882789758213034
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.01,2,0.0002702122437767,3.4782304763793945,1.0,0.5085843284025426
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.001,2,0.000130353248096,4.1085405349731445,1.0,0.506386265074556
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.0001,2,0.000118230258522,4.187997341156006,1.0,0.5064159686330423
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,1e-05,2,0.0001170448886114,4.1961445808410645,1.0,0.5065644864254738
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,10.0,2,0.5549638867378235,0.5907174944877625,0.8217901535641969,0.7558961563595319
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,1.0,2,0.0163839366286993,0.6391884088516235,1.0,0.7140438424523258
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.1,2,0.0010945701505988,1.3008302450180054,1.0,0.5853977306481316
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.01,2,0.0001972534373635,3.165864944458008,1.0,0.5045743480068913
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.001,2,8.619035361334682e-05,3.9298713207244873,1.0,0.5048713835917543
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.0001,2,7.704496965743601e-05,4.026139259338379,1.0,0.5046931622408365
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,1e-05,2,7.615770300617442e-05,4.036012649536133,1.0,0.5046337551238639
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,10.0,3,0.671867311000824,0.6756517291069031,0.7873320253211417,0.7433296972198473
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,1.0,3,0.1556909829378128,0.7066991329193115,0.9837929885610632,0.6946843951767446
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.1,3,0.0066026719287037,2.960023880004883,1.0,0.631917214540523
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.01,3,0.0011197583517059,5.301009654998779,1.0,0.6031427813319968
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.001,3,0.000675328541547,6.076099395751953,1.0,0.5982782511276865
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.0001,3,0.0006361173582263,6.170252323150635,1.0,0.597482237094254
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,1e-05,3,0.0006322640692815,6.179867267608643,1.0,0.5973053450868245
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,10.0,3,0.6519377827644348,0.6596795916557312,0.7914263502757931,0.7448922432854742
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,1.0,3,0.0639637485146522,0.7513043880462646,1.0,0.6821250626492527
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.1,3,0.0024166544899344,2.093957901000977,1.0,0.6147292078186267
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.01,3,0.0004363585903774,4.057274341583252,1.0,0.5335357764085026
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.001,3,0.0002279602049384,4.728263854980469,1.0,0.5287596922079071
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.0001,3,0.0002096417592838,4.811039447784424,1.0,0.5283469441905717
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,1e-05,3,0.0002078433462884,4.819512844085693,1.0,0.5282584981868569
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,10.0,3,0.6163458228111267,0.632324755191803,0.7973494243512383,0.745835667325098
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,1.0,3,0.02943149022758,0.702156126499176,1.0,0.694006309148265
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.1,3,0.0013938802294433,1.657771348953247,1.0,0.5964798490521537
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.01,3,0.0002710433909669,3.389482259750366,1.0,0.5167605177039417
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.001,3,0.000130910804728,4.007545471191406,1.0,0.5133111235590672
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.0001,3,0.0001187550005852,4.085322856903076,1.0,0.5130752675491612
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,1e-05,3,0.0001175653887912,4.09330415725708,1.0,0.5131047495503995
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,10.0,3,0.5541250705718994,0.5922784209251404,0.8217524895420724,0.7500810755034052
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,1.0,3,0.0163209270685911,0.649806559085846,1.0,0.7071552817005218
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.1,3,0.0010907218093052,1.3104594945907593,1.0,0.5822400424540818
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.01,3,0.0001967850257642,3.176734447479248,1.0,0.5034346531442554
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.001,3,8.596584666520357e-05,3.949477195739746,1.0,0.502166927091011
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.0001,3,7.684093725401908e-05,4.046854019165039,1.0,0.5020784810872962
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,1e-05,3,7.595452188979834e-05,4.056841850280762,1.0,0.5020489990860579
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,10.0,4,0.671600878238678,0.675416111946106,0.7907559669929904,0.7461173681090694
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,1.0,4,0.1575810313224792,0.713265061378479,0.9838440152613056,0.6918197984588026
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.1,4,0.0067243408411741,2.895505666732788,1.0,0.6387077652637818
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.01,4,0.0011481954716145,5.3596110343933105,1.0,0.6038529934795495
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.001,4,0.0006989968242123,6.189501762390137,1.0,0.5977178423236514
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,0.0001,4,0.0006593710277229,6.289881706237793,1.0,0.5967990515708358
bbh+gpqa+ifeval+math+musr,0.0,0.01,8,1e-05,4,0.0006554661667905,6.300117492675781,1.0,0.5968879668049792
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,10.0,4,0.6521340608596802,0.6592439413070679,0.7895063736653751,0.7453171310017783
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,1.0,4,0.0635914951562881,0.7421020865440369,1.0,0.6860699466508595
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.1,4,0.0023913264740258,2.052662134170532,1.0,0.6202133965619443
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.01,4,0.0004326126363594,3.872774839401245,1.0,0.5481920569057499
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.001,4,0.0002260172914247,4.515322208404541,1.0,0.5398933017190278
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,0.0001,4,0.0002078474062727,4.594663143157959,1.0,0.5389745109662122
bbh+gpqa+ifeval+math+musr,0.0,0.01,16,1e-05,4,0.0002060661645373,4.602787017822266,1.0,0.5389745109662122
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,10.0,4,0.6175210475921631,0.6324641108512878,0.7970704800212949,0.7461470065204505
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,1.0,4,0.0294019058346748,0.7019184231758118,1.0,0.692886781268524
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.1,4,0.0013956608017906,1.7114598751068115,1.0,0.5870776526378186
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.01,4,0.0002715835289563,3.447732448577881,1.0,0.510077059869591
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.001,4,0.0001310469961026,4.066146373748779,1.0,0.5075874333135744
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,0.0001,4,0.0001188667520182,4.144249439239502,1.0,0.5073799644339063
bbh+gpqa+ifeval+math+musr,0.0,0.01,32,1e-05,4,0.000117676485388,4.152264595031738,1.0,0.5073799644339063
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,10.0,4,0.5541785955429077,0.591572642326355,0.8221658631806217,0.7521932424422051
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,1.0,4,0.0163248404860496,0.6454275250434875,1.0,0.7087136929460581
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.1,4,0.001088373712264,1.2753580808639526,1.0,0.5939537640782454
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.01,4,0.0001965646661119,3.182159423828125,1.0,0.5075874333135744
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.001,4,8.595974213676527e-05,3.965914487838745,1.0,0.5054238292827504
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,0.0001,4,7.684101728955284e-05,4.064532279968262,1.0,0.5053645524599881
bbh+gpqa+ifeval+math+musr,0.0,0.01,64,1e-05,4,7.595525676151738e-05,4.074643611907959,1.0,0.5054238292827504
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,10.0,0,0.66033935546875,0.6930096745491028,0.9989664082687338,0.5235975066785397
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,1.0,0,0.0397883281111717,0.8435883522033691,1.0,0.5247848026120511
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.1,0,0.0012233983725309,1.412860631942749,1.0,0.5087563075096467
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.01,0,0.0002074835792882,2.1726841926574707,1.0,0.5105372514099139
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.001,0,9.834521915763617e-05,2.5025620460510254,1.0,0.5114277233600475
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.0001,0,8.891511242836714e-05,2.5454721450805664,1.0,0.5102404274265361
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,1e-05,0,8.79903745953925e-05,2.549888849258423,1.0,0.5105372514099139
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,10.0,0,0.628467321395874,0.6928914189338684,1.0,0.5268625704956961
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,1.0,0,0.0200539957731962,0.8290270566940308,1.0,0.5170673790442267
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.1,0,0.000822270521894,1.2251495122909546,1.0,0.4986642920747996
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.01,0,0.0001479834900237,2.0980489253997803,1.0,0.5019293558919561
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.001,0,6.717498763464391e-05,2.5081229209899902,1.0,0.4998515880083111
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.0001,0,6.0264846979407594e-05,2.561039447784424,1.0,0.4992579400415554
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,1e-05,0,5.959238842478953e-05,2.566484212875366,1.0,0.4989611160581775
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,10.0,0,0.5674631595611572,0.6935383677482605,1.0,0.5084594835262689
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,1.0,0,0.0112593369558453,0.7910268902778625,1.0,0.5333926981300089
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.1,0,0.0005779766943305,1.0680385828018188,1.0,0.5072721875927575
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.01,0,0.0001060597496689,2.141296625137329,1.0,0.4968833481745325
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.001,0,4.427412204677239e-05,2.6865932941436768,1.0,0.5004452359750667
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.0001,0,3.922390169464052e-05,2.756089448928833,1.0,0.5013357079252003
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,1e-05,0,3.8732589018763974e-05,2.763216733932495,1.0,0.5010388839418225
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,10.0,0,0.4627662003040313,0.6924532651901245,1.0,0.5378450578806767
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,1.0,0,0.0072442572563886,0.750696063041687,1.0,0.5292371623627189
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.1,0,0.0004571212048176,0.9773390293121338,1.0,0.4838230929059068
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.01,0,7.207338057924062e-05,2.456476926803589,1.0,0.4974769961412882
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.001,0,2.411148125247564e-05,3.290400981903076,1.0,0.5034134758088453
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.0001,0,2.062439853034448e-05,3.3949577808380127,1.0,0.5028198278420897
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,1e-05,0,2.0298801246099177e-05,3.405651569366455,1.0,0.5028198278420897
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,10.0,1,0.6601945757865906,0.6932225227355957,0.9991122290449064,0.5160435678539889
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,1.0,1,0.0395817160606384,0.8622087836265564,1.0,0.5204592287312334
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.1,1,0.001205806271173,1.5190248489379885,1.0,0.489549602590521
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.01,1,0.0002037776284851,2.2622265815734863,1.0,0.5010303208713571
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.001,1,9.659435454523192e-05,2.612755060195923,1.0,0.4998528113040918
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.0001,1,8.73233875609003e-05,2.658299684524536,1.0,0.5007359434795408
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,1e-05,1,8.641669410280883e-05,2.6629905700683594,1.0,0.5004415660877245
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,10.0,1,0.6270321607589722,0.6928526759147644,1.0,0.5245805122166618
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,1.0,1,0.01996960490942,0.8231544494628906,1.0,0.5289961730939063
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.1,1,0.000803020549938,1.218776822090149,1.0,0.5039740947895202
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.01,1,0.0001453893783036,2.116119623184204,1.0,0.5027965852222549
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.001,1,6.601405038964003e-05,2.5502920150756836,1.0,0.5001471886959081
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.0001,1,5.921251795371063e-05,2.606070041656494,1.0,0.5004415660877245
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,1e-05,1,5.8548808738123626e-05,2.611807107925415,1.0,0.5001471886959081
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,10.0,1,0.5676706433296204,0.6931742429733276,1.0,0.5236973800412128
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,1.0,1,0.0112711619585752,0.7950071096420288,1.0,0.5310568148366206
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.1,1,0.0005772979930043,1.061552882194519,1.0,0.5095672652340301
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.01,1,0.0001064988246071,2.134843349456787,1.0,0.5160435678539889
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.001,1,4.446400998858735e-05,2.6994664669036865,1.0,0.5128054165440095
