dataset,prop_budget,seed,mean_width,coverage,sq_err,n_resampled,n_resampled_unique
mmlu-pro,0.125,80,0.0240297969430685,0.9394487121554452,4.165237987763248e-05,127.0677812923633,118.34387708992318
mmlu-pro,0.125,81,0.0240032579749822,0.9453230908269318,4.155095302849077e-05,126.78987799367376,118.10845006778128
mmlu-pro,0.125,82,0.0239729490131139,0.9448712155445096,4.20705764554441e-05,126.42521464075917,117.75689109805694
mmlu-pro,0.125,83,0.0239854454994201,0.945774966109354,4.23930941906292e-05,127.29959331224582,118.5616809760506
mmlu-pro,0.125,84,0.0239899009466171,0.9412562132851332,4.410475594340824e-05,127.12878445549028,118.41572525982828
mmlu-pro,0.125,85,0.0239741876721382,0.9367374604609128,4.361056562629528e-05,127.03886127428832,118.29191143244464
mmlu-pro,0.125,86,0.0240072663873434,0.9498418436511524,3.875700713251717e-05,126.22819701762316,117.62584726615457
mmlu-pro,0.125,87,0.0238629318773746,0.9412562132851332,4.166503276792355e-05,127.32941708088568,118.5634884771803
mmlu-pro,0.125,88,0.0239079780876636,0.9376412110257568,4.6080680476734415e-05,127.23723452327158,118.4938996836873
mmlu-pro,0.125,89,0.0239846855401992,0.946226841391776,4.18550698668696e-05,127.10302756439224,118.48983280614551
mmlu-pro,0.125,90,0.0239917896687984,0.945774966109354,4.437053939909674e-05,127.36104835065522,118.71983732489834
mmlu-pro,0.125,91,0.0240546856075525,0.9399005874378672,4.201962292427197e-05,126.75011296882062,118.13149570718484
mmlu-pro,0.125,92,0.024021977558732,0.9511974694984184,4.175557114649564e-05,126.87121554450972,118.10167193854495
mmlu-pro,0.125,93,0.0238053482025861,0.946678716674198,4.168006853433326e-05,127.21147763217353,118.52914595571625
mmlu-pro,0.125,94,0.0239971932023763,0.9489380930863082,3.918771108146757e-05,127.02304563940352,118.3461364663353
mmlu-pro,0.125,95,0.0239608511328697,0.9435155896972436,4.256123793311417e-05,127.3194758246724,118.56303660189788
mmlu-pro,0.125,96,0.0239755380898714,0.9448712155445096,4.324359179008752e-05,126.88386805241754,118.17713511070944
mmlu-pro,0.125,97,0.0239504650235176,0.9484862178038862,4.0607574192108586e-05,126.91007681879802,118.1310438319024
mmlu-pro,0.125,98,0.0240209139883518,0.946226841391776,4.07002262363676e-05,126.52688657930412,117.84274740171712
mmlu-pro,0.125,99,0.0239943731576204,0.9439674649796655,4.094828909728676e-05,126.8870311793945,118.1473113420696
mmlu-pro,0.15,0,0.0214830376207828,0.9489380930863082,3.123131318716332e-05,181.1242657026661,166.27383642114776
mmlu-pro,0.15,1,0.021454993635416,0.938996836873023,3.5436838516034186e-05,180.78535924084957,165.74469046543155
mmlu-pro,0.15,2,0.0215461831539869,0.9498418436511524,3.281004683231004e-05,180.5142340713963,165.70673294170808
mmlu-pro,0.15,3,0.021400885656476,0.9507455942159964,3.2271949748974293e-05,181.01129688206052,166.0718481699051
mmlu-pro,0.15,4,0.0214649252593517,0.9408043380027112,3.196391844539903e-05,181.2331676457298,166.34929959331225
mmlu-pro,0.15,5,0.0215087793767452,0.9543605964753727,3.329095125081949e-05,181.18617261635788,166.19972887483056
mmlu-pro,0.15,6,0.0214409362524747,0.9548124717577948,3.0895356758264825e-05,181.70808856755536,166.70808856755536
mmlu-pro,0.15,7,0.0214410088956356,0.948034342521464,3.0206756491679695e-05,181.2864889290556,166.40442837776774
mmlu-pro,0.15,8,0.0215554665774106,0.9412562132851332,3.571048364392482e-05,181.1920469950294,166.2417532760958
mmlu-pro,0.15,9,0.0215201806277036,0.9426118391323997,3.4490480175009e-05,181.51333032083147,166.61952101220064
mmlu-pro,0.15,10,0.0215253364294767,0.9530049706281066,3.2803131034597754e-05,181.347943967465,166.34116583822865
mmlu-pro,0.15,11,0.0215155854821205,0.9403524627202892,3.603994991863146e-05,181.29597830998645,166.21418888386805
mmlu-pro,0.15,12,0.021465478464961,0.9439674649796655,3.400967761990614e-05,181.0980569362856,166.12336195210122
mmlu-pro,0.15,13,0.0215330999344587,0.9444193402620876,3.406410905881785e-05,181.23226389516492,166.37460460912789
mmlu-pro,0.15,14,0.0214566215872764,0.9417080885675554,3.5751505492953584e-05,181.55896972435607,166.5390872119295
mmlu-pro,0.15,15,0.0214710962027311,0.9493899683687302,3.4062322811223567e-05,181.11342069588795,166.19385449615908
mmlu-pro,0.15,16,0.0215293075889349,0.9489380930863082,3.5013021260965616e-05,181.4446452779033,166.42702214188884
mmlu-pro,0.15,17,0.0214813034981489,0.9484862178038862,3.302657569292933e-05,181.42476276547677,166.39810212381383
mmlu-pro,0.15,18,0.0214816611260175,0.9444193402620876,3.306613507447764e-05,181.36601897876187,166.32851333032085
mmlu-pro,0.15,19,0.0214911792427301,0.9435155896972436,3.2994019420584664e-05,181.2336195210122,166.30637144148216
mmlu-pro,0.15,20,0.02149991504848,0.9570718481699052,3.295527494628914e-05,181.1093538183461,166.14595571622232
mmlu-pro,0.15,21,0.021445982158184,0.9448712155445096,3.422178633627482e-05,181.3434252146408,166.38996836873022
mmlu-pro,0.15,22,0.0215533971786499,0.945774966109354,3.311283580842428e-05,181.18481699051063,166.33258020786263
mmlu-pro,0.15,23,0.0215281434357166,0.9530049706281066,3.307889710413292e-05,181.20379575237237,166.17035698147313
mmlu-pro,0.15,24,0.0214036460965871,0.945774966109354,3.434194877627306e-05,181.20741075463167,166.2191595119747
mmlu-pro,0.15,25,0.0215315055102109,0.9439674649796655,3.454709076322615e-05,180.68413917758696,165.96430185268866
mmlu-pro,0.15,26,0.0215075891464948,0.9439674649796655,3.236099291825667e-05,180.8441030275644,165.91730682331678
mmlu-pro,0.15,27,0.0214376561343669,0.9453230908269318,3.284036574768834e-05,181.37505648441032,166.46859466787168
mmlu-pro,0.15,28,0.0215082596987485,0.938996836873023,3.473488686722703e-05,181.1983732489833,166.3931314957072
mmlu-pro,0.15,29,0.0214544106274843,0.9552643470402168,3.187647234881297e-05,181.3041120650701,166.27293267058292
mmlu-pro,0.15,30,0.0215052813291549,0.9430637144148216,3.376298627699725e-05,181.07953004970628,166.04654315408948
mmlu-pro,0.15,31,0.021536149084568,0.9453230908269318,3.4171676816185936e-05,180.8138273836421,165.99276999548124
mmlu-pro,0.15,32,0.0214501246809959,0.9430637144148216,3.4148499253205955e-05,181.34929959331225,166.42024401265252
mmlu-pro,0.15,33,0.0215436927974224,0.9430637144148216,3.3676307793939486e-05,181.10393131495707,166.18526886579303
mmlu-pro,0.15,34,0.0214749220758676,0.955716222322639,3.300494063296355e-05,180.96836873023045,166.16900135562585
mmlu-pro,0.15,35,0.0215116944164037,0.9521012200632626,3.117914093309082e-05,181.01400813375508,166.0962494351559
mmlu-pro,0.15,36,0.021455617621541,0.9493899683687302,3.2627554901409894e-05,181.06235878897425,166.17080885675554
mmlu-pro,0.15,37,0.0214310009032487,0.9385449615906012,3.47354871337302e-05,180.84771802982377,166.0207862629914
mmlu-pro,0.15,38,0.021560775116086,0.9385449615906012,3.5562592529458925e-05,181.12923633077276,166.09173068233167
mmlu-pro,0.15,39,0.0214497782289981,0.9498418436511524,3.3297212212346494e-05,181.27564392227745,166.32128332580209
mmlu-pro,0.15,40,0.0215289238840341,0.9484862178038862,3.200194987584837e-05,180.96249435155897,165.99864437415275
mmlu-pro,0.15,41,0.0214700289070606,0.9417080885675554,3.381515125511214e-05,181.53547220967013,166.5345684591053
mmlu-pro,0.15,42,0.0214349329471588,0.9448712155445096,3.28469650412444e-05,181.07727067329415,166.1491188431993
mmlu-pro,0.15,43,0.0214848462492227,0.9507455942159964,3.173400546074845e-05,181.3348395842748,166.32896520560325
mmlu-pro,0.15,44,0.0214913729578256,0.947582467239042,3.27319503412582e-05,181.2539539087212,166.1694532309083
mmlu-pro,0.15,45,0.0214072577655315,0.9439674649796655,3.26751105603762e-05,181.18617261635788,166.2765476728423
mmlu-pro,0.15,46,0.0213712323457002,0.9543605964753727,3.175047459080815e-05,181.15634884771805,166.23859014911886
mmlu-pro,0.15,47,0.0215621050447225,0.9448712155445096,3.3980639273067936e-05,181.30140081337552,166.28558517849075
mmlu-pro,0.15,48,0.0214432496577501,0.9399005874378672,3.473442484391853e-05,181.29191143244464,166.25666516041574
mmlu-pro,0.15,49,0.0214716158807277,0.948034342521464,3.286867286078632e-05,181.34297333935837,166.31224582015363
mmlu-pro,0.15,50,0.0215679053217172,0.946226841391776,3.228973946534097e-05,180.93041120650705,166.13420695887936
mmlu-pro,0.15,51,0.0214788019657135,0.9421599638499776,3.475864286883734e-05,181.25756891098055,166.28422955264347
mmlu-pro,0.15,52,0.0215340927243232,0.9448712155445096,3.4839020372601226e-05,181.41527338454588,166.446452779033
mmlu-pro,0.15,53,0.0215590931475162,0.9371893357433349,3.257741991546936e-05,181.24491640307275,166.21012200632626
mmlu-pro,0.15,54,0.0214092079550027,0.9444193402620876,3.332834967295639e-05,180.99367374604608,166.01943063714415
mmlu-pro,0.15,55,0.0215035192668437,0.9335743334839584,3.539234239724465e-05,181.2295526434704,166.3727971079982
mmlu-pro,0.15,56,0.0214894600212574,0.947582467239042,3.363256473676301e-05,181.2105738816087,166.10393131495707
mmlu-pro,0.15,57,0.0214177537709474,0.9362855851784908,3.3537140552653e-05,181.18707636692272,166.2544057840036
mmlu-pro,0.15,58,0.0214035976678133,0.9489380930863082,3.305848440504633e-05,181.35155896972435,166.28332580207862
mmlu-pro,0.15,59,0.0215146783739328,0.9516493447808404,3.260137600591406e-05,181.19746949841849,166.24717577948488
mmlu-pro,0.15,60,0.0214685425162315,0.9521012200632626,3.432887388044037e-05,181.1500225937641,166.28242205151378
mmlu-pro,0.15,61,0.0215195380151271,0.9498418436511524,3.2138101232703775e-05,181.64075915047448,166.71577044735653
mmlu-pro,0.15,62,0.021453658118844,0.9448712155445096,3.4302822314202785e-05,181.3628558517849,166.28920018075013
mmlu-pro,0.15,63,0.0214763563126325,0.9570718481699052,3.234993710066192e-05,180.85314053321284,166.011748757343
mmlu-pro,0.15,64,0.0214025266468524,0.9489380930863082,3.377933899173513e-05,180.831902394939,165.93267058291912
mmlu-pro,0.15,65,0.0215302295982837,0.9453230908269318,3.305481732240878e-05,181.12833258020788,166.18165386353368
mmlu-pro,0.15,66,0.0215407330542802,0.9367374604609128,3.465883492026478e-05,181.04789877993676,165.98102123813828
mmlu-pro,0.15,67,0.021510099992156,0.947582467239042,3.2454943720949814e-05,181.2977858111161,166.30817894261185
mmlu-pro,0.15,68,0.0214807614684104,0.9403524627202892,3.428885975154117e-05,181.19340262087664,166.32037957523724
mmlu-pro,0.15,69,0.02142677269876,0.9426118391323997,3.3729997085174546e-05,181.04518752824225,166.14008133755084
mmlu-pro,0.15,70,0.0215376242995262,0.9489380930863082,3.1740091799292713e-05,180.8377767736105,165.90103931314957
mmlu-pro,0.15,71,0.021413829177618,0.9453230908269318,3.259563527535647e-05,181.5838228648893,166.44012652507908
mmlu-pro,0.15,72,0.0214290991425514,0.9543605964753727,3.210343129467219e-05,181.28151830094893,166.18707636692272
mmlu-pro,0.15,73,0.0215250346809625,0.9367374604609128,3.587997343856841e-05,181.01310438319024,166.1373700858563
mmlu-pro,0.15,74,0.021393172442913,0.9421599638499776,3.356140950927511e-05,181.1061906913692,166.1387257117036
mmlu-pro,0.15,75,0.0215240884572267,0.9484862178038862,3.1948304240358993e-05,180.93131495707183,165.9981924988703
mmlu-pro,0.15,76,0.0215385034680366,0.947582467239042,3.3814558264566585e-05,180.9918662449164,166.0614550384094
mmlu-pro,0.15,77,0.0215087085962295,0.9516493447808404,3.3792493923101574e-05,181.6963398102124,166.5490284681428
mmlu-pro,0.15,78,0.0214762650430202,0.9412562132851332,3.397868567844853e-05,181.197017623136,166.20424762765478
mmlu-pro,0.15,79,0.021478796377778,0.946226841391776,3.665461190394126e-05,181.098508811568,166.06416629010394
mmlu-pro,0.15,80,0.0215123072266578,0.9444193402620876,3.284415652160533e-05,181.6561229100768,166.6683235427022
mmlu-pro,0.15,81,0.0214739963412284,0.9426118391323997,3.387198012205772e-05,181.08630817894263,166.23497514685948
mmlu-pro,0.15,82,0.0214542541652917,0.9444193402620876,3.367133467691019e-05,180.69995481247176,165.86534116583823
mmlu-pro,0.15,83,0.0214812234044075,0.94713059195662,3.404934250283986e-05,181.60099412562133,166.66425666516042
mmlu-pro,0.15,84,0.0214737057685852,0.9439674649796655,3.5011969885090366e-05,181.315860822413,166.36511522819703
mmlu-pro,0.15,85,0.0214580036699771,0.9331224582015364,3.520371319609694e-05,181.37776773610483,166.32037957523724
mmlu-pro,0.15,86,0.0214834567159414,0.9489380930863082,3.139456021017395e-05,180.3172164482603,165.52101220063264
mmlu-pro,0.15,87,0.0213612075895071,0.9502937189335744,3.321471012895927e-05,181.6660641662901,166.6186172616358
mmlu-pro,0.15,88,0.0214032512158155,0.9331224582015364,3.642406227299944e-05,181.83370989606868,166.75146859466787
mmlu-pro,0.15,89,0.0214815717190504,0.9489380930863082,3.31907685904298e-05,181.3962946226841,166.5431540894713
mmlu-pro,0.15,90,0.021477747708559,0.9426118391323997,3.558948083082214e-05,181.881156800723,166.93718933574334
mmlu-pro,0.15,91,0.0215184707194566,0.9412562132851332,3.447903145570308e-05,180.88567555354723,166.0515137821961
mmlu-pro,0.15,92,0.0214899033308029,0.9484862178038862,3.3541826269356534e-05,181.2024401265251,166.22910076818798
mmlu-pro,0.15,93,0.0213261786848306,0.9421599638499776,3.402502625249326e-05,181.6412110257569,166.74514234071398
mmlu-pro,0.15,94,0.0214844942092895,0.9502937189335744,3.1007886718725786e-05,181.4771802982377,166.46633529145956
mmlu-pro,0.15,95,0.0214536506682634,0.9453230908269318,3.397829641471617e-05,181.49480343425216,166.44148215092636
mmlu-pro,0.15,96,0.0214670617133378,0.9426118391323997,3.3929241908481345e-05,181.2860370537732,166.24265702666065
mmlu-pro,0.15,97,0.0214387215673923,0.9543605964753727,3.258650394855067e-05,181.26525079078172,166.27067329417082
mmlu-pro,0.15,98,0.0214978456497192,0.9448712155445096,3.310749161755666e-05,180.8025305015816,165.89019430637146
mmlu-pro,0.15,99,0.0214748736470937,0.9444193402620876,3.4086166124325246e-05,181.17668323542705,166.22051513782196
mmlu-pro,0.175,0,0.0195844490081071,0.9489380930863082,2.631674215081148e-05,244.50655219159512,221.0551287844555
mmlu-pro,0.175,1,0.0195560101419687,0.9394487121554452,2.9279561204020865e-05,244.3176683235427,220.663804789878
mmlu-pro,0.175,2,0.019628258422017,0.9408043380027112,2.783710806397721e-05,243.90691369182107,220.47808404880251
mmlu-pro,0.175,3,0.0195244383066892,0.9484862178038862,2.709241016418673e-05,244.10347943967463,220.59286037053772
mmlu-pro,0.175,4,0.0195591729134321,0.9430637144148216,2.726628736127168e-05,244.8043380027113,221.3434252146408
mmlu-pro,0.175,5,0.0195863917469978,0.946226841391776,2.7307298296364024e-05,244.7808404880253,221.14098508811568
mmlu-pro,0.175,6,0.0195412207394838,0.956168097605061,2.56524799624458e-05,245.21644826028017,221.5490284681428
mmlu-pro,0.175,7,0.019562404602766,0.9543605964753727,2.533387487346772e-05,244.85359240849527,221.3402620876638
mmlu-pro,0.175,8,0.0196397211402654,0.94713059195662,2.889991992560681e-05,244.4776321735201,220.93176683235427
mmlu-pro,0.175,9,0.0196106657385826,0.9511974694984184,2.846091410901863e-05,244.9484862178039,221.39810212381383
mmlu-pro,0.175,10,0.0196203030645847,0.9521012200632626,2.6544255888438784e-05,244.6972435607772,221.0180750112969
mmlu-pro,0.175,11,0.0196125470101833,0.9444193402620876,3.0191724363248795e-05,245.02530501581563,221.22593764121103
mmlu-pro,0.175,12,0.0195634737610816,0.946226841391776,2.8352300432743505e-05,244.52779032986896,220.89245368278355
mmlu-pro,0.175,13,0.0196349862962961,0.9511974694984184,2.7917671104660254e-05,244.34478084048803,220.91866244916403
mmlu-pro,0.175,14,0.0195724684745073,0.9489380930863082,2.9395849196589552e-05,245.4017171260732,221.63217352010847
mmlu-pro,0.175,15,0.0195868927985429,0.9448712155445096,2.837449756043497e-05,244.69136918210572,221.13827383642115
mmlu-pro,0.175,16,0.0196128115057945,0.9453230908269318,2.92253043880919e-05,244.88838680524177,221.17668323542705
mmlu-pro,0.175,17,0.0195738729089498,0.9435155896972436,2.871709511964582e-05,245.09941256213287,221.41843651152283
mmlu-pro,0.175,18,0.0195908229798078,0.947582467239042,2.716450035222806e-05,244.73023045639405,221.08269317668325
mmlu-pro,0.175,19,0.019585745409131,0.946678716674198,2.812948878272437e-05,244.6990510619069,221.15047446904651
mmlu-pro,0.175,20,0.0195946525782346,0.946226841391776,2.778521411528345e-05,244.3032083145052,220.86488929055585
mmlu-pro,0.175,21,0.0195384435355663,0.9403524627202892,2.8840135200880468e-05,244.68549480343427,221.1572525982829
mmlu-pro,0.175,22,0.0196245443075895,0.9444193402620876,2.7187090381630696e-05,244.57840036150023,221.14098508811568
mmlu-pro,0.175,23,0.019613092765212,0.9493899683687302,2.8161472073406912e-05,244.76683235427024,221.08856755535476
mmlu-pro,0.175,24,0.0195168498903512,0.9511974694984184,2.825668707373552e-05,244.6922729326706,221.03840939900587
mmlu-pro,0.175,25,0.0196133945137262,0.94713059195662,2.852650504792109e-05,244.02982376863983,220.5860822413014
mmlu-pro,0.175,26,0.0195870175957679,0.946678716674198,2.71777043963084e-05,244.1147763217352,220.59918662449164
mmlu-pro,0.175,27,0.0195526853203773,0.948034342521464,2.74802150670439e-05,244.6800723000452,221.34161771351108
mmlu-pro,0.175,28,0.019596341997385,0.9439674649796655,2.824347029672936e-05,244.7849073655671,221.44103027564395
mmlu-pro,0.175,29,0.0195643417537212,0.9593312245820154,2.5906030714395456e-05,244.69136918210572,221.00361500225935
mmlu-pro,0.175,30,0.0196031015366315,0.9399005874378672,2.845634844561573e-05,244.40623587889743,220.73836421147763
mmlu-pro,0.175,31,0.019625348970294,0.945774966109354,2.8229582312633283e-05,244.06732941708088,220.72209670131045
mmlu-pro,0.175,32,0.0195505358278751,0.9484862178038862,2.753806802502368e-05,244.55399909624944,220.99502937189337
mmlu-pro,0.175,33,0.0196287669241428,0.9448712155445096,2.72142806352349e-05,244.42702214188884,220.92453682783557
mmlu-pro,0.175,34,0.0195577889680862,0.955716222322639,2.779910937533714e-05,244.4568459105287,220.99276999548127
mmlu-pro,0.175,35,0.0196221563965082,0.9521012200632626,2.5952511350624263e-05,244.37324898328063,220.8603705377316
mmlu-pro,0.175,36,0.0195437893271446,0.948034342521464,2.715285518206656e-05,244.5860822413014,221.05603253502036
mmlu-pro,0.175,37,0.0195297971367836,0.9394487121554452,2.901214247685857e-05,244.3908721192951,220.9502937189336
mmlu-pro,0.175,38,0.0196338966488838,0.9430637144148216,2.8976455723750405e-05,244.37460460912789,220.66199728874832
mmlu-pro,0.175,39,0.0195383988320827,0.9502937189335744,2.7857926397700797e-05,244.59557162223228,221.07998192498872
mmlu-pro,0.175,40,0.0196253433823585,0.9484862178038862,2.657104960235301e-05,244.82286488929057,221.1830094893809
mmlu-pro,0.175,41,0.019573526456952,0.9439674649796655,2.801996743073687e-05,244.9498418436512,221.39990962494352
mmlu-pro,0.175,42,0.019528929144144,0.9502937189335744,2.664090607140679e-05,244.7107998192499,221.09941256213287
mmlu-pro,0.175,43,0.0195864401757717,0.9498418436511524,2.628607217047829e-05,244.64301852688655,221.04338002711253
mmlu-pro,0.175,44,0.0195890516042709,0.9498418436511524,2.7747772037400864e-05,244.8106642566652,221.1780388612743
mmlu-pro,0.175,45,0.0195424817502498,0.9435155896972436,2.7184243663214147e-05,244.60506100316317,221.10754631721645
mmlu-pro,0.175,46,0.019473347812891,0.9525530953456848,2.623055843287148e-05,244.5598734749209,220.97379123361952
mmlu-pro,0.175,47,0.0196510106325149,0.9511974694984184,2.7910135031561367e-05,244.359692724808,220.6972435607772
mmlu-pro,0.175,48,0.0195468310266733,0.9453230908269318,2.7647241950035092e-05,244.3176683235427,220.78355173971983
mmlu-pro,0.175,49,0.0195804759860038,0.9498418436511524,2.7516356567502957e-05,244.98689561680976,221.278355173972
mmlu-pro,0.175,50,0.0196426920592784,0.9444193402620876,2.7131482056574896e-05,244.09896068685043,220.7171260732038
mmlu-pro,0.175,51,0.0195668563246727,0.9353818346136468,2.92848108074395e-05,244.5223678264799,220.9530049706281
mmlu-pro,0.175,52,0.0196119155734777,0.94713059195662,2.854218655556906e-05,244.84952553095343,221.2191595119747
mmlu-pro,0.175,53,0.0196514800190925,0.9444193402620876,2.7371315809432417e-05,244.79213737008587,221.098508811568
mmlu-pro,0.175,54,0.0195184685289859,0.946678716674198,2.6962190531776287e-05,244.38002711251696,220.8215092634433
mmlu-pro,0.175,55,0.0196012314409017,0.938996836873023,2.9628365155076608e-05,244.90465431540892,221.35472209670127
mmlu-pro,0.175,56,0.0195935480296611,0.9502937189335744,2.7707432309398428e-05,244.58517849073652,220.91504744690465
mmlu-pro,0.175,57,0.0195254124701023,0.9417080885675554,2.716710696404334e-05,244.8635336647085,221.2385901491189
mmlu-pro,0.175,58,0.0195141602307558,0.9489380930863082,2.725845661188941e-05,244.9448712155445,221.22548576592865
mmlu-pro,0.175,59,0.0196030270308256,0.9516493447808404,2.688354106794577e-05,244.63262539539087,221.2150926344329
mmlu-pro,0.175,60,0.0195920523256063,0.9525530953456848,2.8352094886940904e-05,244.5598734749209,221.0732037957524
mmlu-pro,0.175,61,0.0195920914411544,0.9548124717577948,2.55431641562609e-05,245.13465883416177,221.51513782196116
mmlu-pro,0.175,62,0.0195723883807659,0.9444193402620876,2.8219041269039732e-05,244.8910980569363,221.1784907365567
mmlu-pro,0.175,63,0.0195697043091058,0.9552643470402168,2.6697378416429277e-05,244.3452327157705,220.96159060099413
mmlu-pro,0.175,64,0.0195037648081779,0.9502937189335744,2.826465424732305e-05,244.39448712155445,220.8418436511523
mmlu-pro,0.175,65,0.0196241158992052,0.9493899683687302,2.6837893528863788e-05,244.6412110257569,220.9995481247176
mmlu-pro,0.175,66,0.019628083333373,0.9367374604609128,2.9425706088659357e-05,244.5408947130592,220.7681879801175
mmlu-pro,0.175,67,0.0196051076054573,0.9530049706281066,2.675160430953838e-05,244.64392227745145,221.0628106642567
mmlu-pro,0.175,68,0.0195852853357791,0.9426118391323997,2.877999941119924e-05,244.80976050610036,221.2747401717126
mmlu-pro,0.175,69,0.0195373930037021,0.946226841391776,2.748937185970135e-05,244.4220515137822,220.794396746498
mmlu-pro,0.175,70,0.0196271650493145,0.9439674649796655,2.7124920961796303e-05,244.13962946226843,220.70131043831904
mmlu-pro,0.175,71,0.0195151530206203,0.948034342521464,2.7830277758766897e-05,245.3786714866697,221.56619972887484
mmlu-pro,0.175,72,0.0195278525352478,0.945774966109354,2.679960562090855e-05,244.7189335743335,220.97830998644372
mmlu-pro,0.175,73,0.0196090918034315,0.9326705829191144,3.0011591661605053e-05,244.47808404880251,221.10709444193404
mmlu-pro,0.175,74,0.0195042695850133,0.9385449615906012,2.8526921596494503e-05,244.56665160415727,220.9837324898328
mmlu-pro,0.175,75,0.0196293797343969,0.9489380930863082,2.603985740279313e-05,244.19475824672392,220.7663804789878
mmlu-pro,0.175,76,0.01962760835886,0.9403524627202892,2.897174090321641e-05,244.4437415273385,220.85765928603703
mmlu-pro,0.175,77,0.0196048691868782,0.9511974694984184,2.7905716706300154e-05,245.41436963398104,221.63398102123816
mmlu-pro,0.175,78,0.0195732004940509,0.9417080885675554,2.8873240808025e-05,244.4188883868053,220.83145051965656
mmlu-pro,0.175,79,0.0195879098027944,0.9444193402620876,2.9915659979451448e-05,244.51107094441932,220.90736556710348
mmlu-pro,0.175,80,0.0195948779582977,0.948034342521464,2.7493160814628936e-05,245.14234071396297,221.4487121554451
mmlu-pro,0.175,81,0.0195541176944971,0.9439674649796655,2.817070526361931e-05,244.34071396294624,220.93041120650705
mmlu-pro,0.175,82,0.0195647533982992,0.947582467239042,2.8004189516650516e-05,244.18391323994575,220.73926796204248
mmlu-pro,0.175,83,0.0195789877325296,0.9493899683687302,2.721595410548616e-05,245.2946226841392,221.66018978761863
mmlu-pro,0.175,84,0.0195691101253032,0.9403524627202892,2.8268599635339345e-05,244.9177586985992,221.22232263895165
mmlu-pro,0.175,85,0.0195602253079414,0.9349299593312246,2.913000571425073e-05,244.90691369182107,221.1572525982829
mmlu-pro,0.175,86,0.0195787418633699,0.946678716674198,2.5940620616893284e-05,243.5119746949842,220.16900135562585
mmlu-pro,0.175,87,0.0194674748927354,0.9435155896972436,2.7613345082500015e-05,245.14008133755084,221.4075915047447
mmlu-pro,0.175,88,0.0195097513496875,0.9358337098960688,2.96383641398279e-05,245.2024401265251,221.39719837324895
mmlu-pro,0.175,89,0.0195884853601455,0.9525530953456848,2.7562484319787472e-05,244.8169905106191,221.3248983280615
mmlu-pro,0.175,90,0.0195718184113502,0.9417080885675554,2.8933529392816126e-05,245.24310890194303,221.71441482150928
mmlu-pro,0.175,91,0.0196177884936332,0.9421599638499776,2.820067857101094e-05,244.32309082693175,220.8644374152734
mmlu-pro,0.175,92,0.0195870716124773,0.9498418436511524,2.7820535251521505e-05,244.53637596023495,221.00316312697697
mmlu-pro,0.175,93,0.0194597858935594,0.9493899683687302,2.824895818775985e-05,245.35110709444197,221.6823316764573
mmlu-pro,0.175,94,0.0195718724280595,0.948034342521464,2.5675584765849635e-05,244.7767736104835,221.18707636692272
mmlu-pro,0.175,95,0.0195533335208892,0.9484862178038862,2.804851465043612e-05,244.9652056032535,221.20018075011296
mmlu-pro,0.175,96,0.0195536725223064,0.9502937189335744,2.831329038599506e-05,244.64166290103933,221.06009941256212
mmlu-pro,0.175,97,0.0195464193820953,0.948034342521464,2.7849502657772973e-05,244.73023045639405,221.11070944419345
mmlu-pro,0.175,98,0.0195910297334194,0.9484862178038862,2.7928472263738516e-05,244.46000903750567,220.86579304112067
mmlu-pro,0.175,99,0.0195698905736207,0.9417080885675554,2.82195869658608e-05,244.4812471757795,220.84500677812923
mmlu-pro,0.2,0,0.0180914737284183,0.946678716674198,2.2739141058991663e-05,316.4206958879349,281.68323542702217
mmlu-pro,0.2,1,0.0180615857243537,0.938996836873023,2.424039485049434e-05,316.41120650700407,281.4744690465432
mmlu-pro,0.2,2,0.0181157924234867,0.946226841391776,2.3718728698440827e-05,315.8870311793945,281.2232263895165
mmlu-pro,0.2,3,0.0180486068129539,0.9511974694984184,2.2447271476266906e-05,316.4428377767736,281.6371441482151
mmlu-pro,0.2,4,0.0180638581514358,0.9412562132851332,2.3068676455295645e-05,316.9340262087664,282.1531857207411
mmlu-pro,0.2,5,0.0180937275290489,0.946226841391776,2.351606599404477e-05,317.2272932670583,282.2575689109806
mmlu-pro,0.2,6,0.0180492158979177,0.9543605964753727,2.176743873860687e-05,317.19927699954815,282.3398102123814
mmlu-pro,0.2,7,0.0180680528283119,0.9579755987347492,2.1341134925023653e-05,316.92905558065974,282.14008133755084
mmlu-pro,0.2,8,0.0181432366371154,0.9444193402620876,2.44756320171291e-05,316.6615454134659,281.7663804789878
mmlu-pro,0.2,9,0.0181169752031564,0.9439674649796655,2.4253098672488704e-05,317.3583370989607,282.34929959331225
mmlu-pro,0.2,10,0.0181128717958927,0.9579755987347492,2.247705378977116e-05,316.75553547220966,281.81653863533666
mmlu-pro,0.2,11,0.0181166436523199,0.9453230908269318,2.582018714747392e-05,317.0009037505649,281.93944871215547
mmlu-pro,0.2,12,0.0180808547884225,0.9412562132851332,2.445789868943393e-05,316.794396746498,281.8300948938093
mmlu-pro,0.2,13,0.0181208830326795,0.9507455942159964,2.3276779756997712e-05,316.6226841391776,281.87754179846365
mmlu-pro,0.2,14,0.0180716812610626,0.9489380930863082,2.4661350835231133e-05,317.5702666064166,282.4934478084049
mmlu-pro,0.2,15,0.0181047264486551,0.9444193402620876,2.466431760694832e-05,316.98825124265704,282.1531857207411
