dataset,prop_budget,seed,mean_width,coverage,sq_err,n_resampled,n_resampled_unique
mmlu-pro,0.075,76,0.03179781138896942,0.9376412110257569,7.544994150521234e-05,0.0,0.0
mmlu-pro,0.075,77,0.03174856677651405,0.9484862178038862,7.538190402556211e-05,0.0,0.0
mmlu-pro,0.075,78,0.03171097859740257,0.9376412110257569,7.407250814139843e-05,0.0,0.0
mmlu-pro,0.075,79,0.0317438505589962,0.9403524627202893,7.495504542021081e-05,0.0,0.0
mmlu-pro,0.075,80,0.03175562247633934,0.9367374604609128,7.3225652158726e-05,0.0,0.0
mmlu-pro,0.075,81,0.031698551028966904,0.9457749661093539,6.892537930980325e-05,0.0,0.0
mmlu-pro,0.075,82,0.031734783202409744,0.938996836873023,7.72916610003449e-05,0.0,0.0
mmlu-pro,0.075,83,0.03172890469431877,0.938093086308179,7.626550359418616e-05,0.0,0.0
mmlu-pro,0.075,84,0.03166435658931732,0.9367374604609128,7.971882587298751e-05,0.0,0.0
mmlu-pro,0.075,85,0.03172799199819565,0.9371893357433349,7.600300159538165e-05,0.0,0.0
mmlu-pro,0.075,86,0.03168502449989319,0.9484862178038862,6.767906597815454e-05,0.0,0.0
mmlu-pro,0.075,87,0.031469088047742844,0.9376412110257569,7.380839088000357e-05,0.0,0.0
mmlu-pro,0.075,88,0.031530704349279404,0.9367374604609128,7.804035703884438e-05,0.0,0.0
mmlu-pro,0.075,89,0.031675271689891815,0.9317668323542703,7.712598016951233e-05,0.0,0.0
mmlu-pro,0.075,90,0.031648796051740646,0.9353818346136467,7.600295793963596e-05,0.0,0.0
mmlu-pro,0.075,91,0.03182820603251457,0.938996836873023,7.793272379785776e-05,0.0,0.0
mmlu-pro,0.075,92,0.03168570622801781,0.9399005874378672,7.409036334138364e-05,0.0,0.0
mmlu-pro,0.075,93,0.03141854703426361,0.9394487121554451,7.486522372346371e-05,0.0,0.0
mmlu-pro,0.075,94,0.031670667231082916,0.9426118391323995,7.079873466864228e-05,0.0,0.0
mmlu-pro,0.075,95,0.03165572136640549,0.9371893357433349,7.688337791478261e-05,0.0,0.0
mmlu-pro,0.075,96,0.03163488209247589,0.9358337098960687,7.565590931335464e-05,0.0,0.0
mmlu-pro,0.075,97,0.03154350072145462,0.9480343425214641,7.166338036768138e-05,0.0,0.0
mmlu-pro,0.075,98,0.031801577657461166,0.9399005874378672,7.311988156288862e-05,0.0,0.0
mmlu-pro,0.075,99,0.03172069042921066,0.9426118391323995,7.277810072991997e-05,0.0,0.0
mmlu-pro,0.1,0,0.02601414918899536,0.9484862178038862,4.743856334243901e-05,0.0,0.0
mmlu-pro,0.1,1,0.02596164681017399,0.938093086308179,5.236792276264168e-05,0.0,0.0
mmlu-pro,0.1,2,0.02611498348414898,0.9403524627202893,4.897539838566445e-05,0.0,0.0
mmlu-pro,0.1,3,0.02591826766729355,0.9444193402620877,5.001891986466944e-05,0.0,0.0
mmlu-pro,0.1,4,0.025974426418542862,0.9399005874378672,4.983687540516257e-05,0.0,0.0
mmlu-pro,0.1,5,0.026005888357758522,0.9480343425214641,4.932200681651011e-05,0.0,0.0
mmlu-pro,0.1,6,0.025842705741524696,0.9462268413917759,4.8470694309799e-05,0.0,0.0
mmlu-pro,0.1,7,0.02596198581159115,0.9457749661093539,4.556423664325848e-05,0.0,0.0
mmlu-pro,0.1,8,0.026041079312562943,0.9322187076366923,5.3814201237400994e-05,0.0,0.0
mmlu-pro,0.1,9,0.026063816621899605,0.94713059195662,5.1851911848643795e-05,0.0,0.0
mmlu-pro,0.1,10,0.026005232706665993,0.9385449615906011,4.937808625982143e-05,0.0,0.0
mmlu-pro,0.1,11,0.02609877660870552,0.9353818346136467,5.384944233810529e-05,0.0,0.0
mmlu-pro,0.1,12,0.025904854759573936,0.9367374604609128,4.9933278205571696e-05,0.0,0.0
mmlu-pro,0.1,13,0.026066424325108528,0.9448712155445097,5.141779547557235e-05,0.0,0.0
mmlu-pro,0.1,14,0.025962507352232933,0.9385449615906011,5.3596319048665464e-05,0.0,0.0
mmlu-pro,0.1,15,0.02598579041659832,0.9417080885675554,5.150332071934827e-05,0.0,0.0
mmlu-pro,0.1,16,0.02606556937098503,0.9403524627202893,5.163815512787551e-05,0.0,0.0
mmlu-pro,0.1,17,0.025968682020902634,0.946678716674198,4.9047564971260726e-05,0.0,0.0
mmlu-pro,0.1,18,0.02598690614104271,0.9489380930863082,4.903153967461549e-05,0.0,0.0
mmlu-pro,0.1,19,0.026026993989944458,0.94713059195662,5.054247594671324e-05,0.0,0.0
mmlu-pro,0.1,20,0.02600346878170967,0.9493899683687302,4.844884460908361e-05,0.0,0.0
mmlu-pro,0.1,21,0.0259458776563406,0.9417080885675554,5.253190465737134e-05,0.0,0.0
mmlu-pro,0.1,22,0.02612733468413353,0.9326705829191143,5.181934466236271e-05,0.0,0.0
mmlu-pro,0.1,23,0.025998443365097046,0.94713059195662,4.8668443923816085e-05,0.0,0.0
mmlu-pro,0.1,24,0.025870908051729202,0.9426118391323995,4.7270361392293125e-05,0.0,0.0
mmlu-pro,0.1,25,0.026017865166068077,0.9426118391323995,4.978628930984996e-05,0.0,0.0
mmlu-pro,0.1,26,0.0260666124522686,0.9430637144148215,5.091010098112747e-05,0.0,0.0
mmlu-pro,0.1,27,0.025904420763254166,0.9484862178038862,5.030197644373402e-05,0.0,0.0
mmlu-pro,0.1,28,0.02605060115456581,0.9399005874378672,5.062438503955491e-05,0.0,0.0
mmlu-pro,0.1,29,0.025990061461925507,0.9480343425214641,4.841068584937602e-05,0.0,0.0
mmlu-pro,0.1,30,0.026006707921624184,0.9507455942159965,5.0882314098998904e-05,0.0,0.0
mmlu-pro,0.1,31,0.026048678904771805,0.9417080885675554,4.982259270036593e-05,0.0,0.0
mmlu-pro,0.1,32,0.025887226685881615,0.9308630817894261,5.21488327649422e-05,0.0,0.0
mmlu-pro,0.1,33,0.026077596470713615,0.9417080885675554,5.1680348406080157e-05,0.0,0.0
mmlu-pro,0.1,34,0.026029793545603752,0.9457749661093539,4.937015910400078e-05,0.0,0.0
mmlu-pro,0.1,35,0.025989092886447906,0.9489380930863082,4.681853897636756e-05,0.0,0.0
mmlu-pro,0.1,36,0.02598058246076107,0.94713059195662,4.781107418239117e-05,0.0,0.0
mmlu-pro,0.1,37,0.025950035080313683,0.9353818346136467,5.388302815845236e-05,0.0,0.0
mmlu-pro,0.1,38,0.02611597254872322,0.946678716674198,5.22197806276381e-05,0.0,0.0
mmlu-pro,0.1,39,0.025999359786510468,0.9403524627202893,4.985979467164725e-05,0.0,0.0
mmlu-pro,0.1,40,0.026056339964270592,0.9448712155445097,4.921221261611208e-05,0.0,0.0
mmlu-pro,0.1,41,0.025963036343455315,0.9367374604609128,5.199590668780729e-05,0.0,0.0
mmlu-pro,0.1,42,0.025898931547999382,0.9444193402620877,5.002642865292728e-05,0.0,0.0
mmlu-pro,0.1,43,0.02599456161260605,0.9453230908269318,4.936126060783863e-05,0.0,0.0
mmlu-pro,0.1,44,0.02601953037083149,0.9412562132851333,5.151875666342676e-05,0.0,0.0
mmlu-pro,0.1,45,0.02591889537870884,0.9417080885675554,4.9842503358377144e-05,0.0,0.0
mmlu-pro,0.1,46,0.025828968733549118,0.9462268413917759,4.741954762721434e-05,0.0,0.0
mmlu-pro,0.1,47,0.026144105941057205,0.9417080885675554,4.92678300361149e-05,0.0,0.0
mmlu-pro,0.1,48,0.025964727625250816,0.9457749661093539,5.049820902058855e-05,0.0,0.0
mmlu-pro,0.1,49,0.02595764398574829,0.9453230908269318,5.086063902126625e-05,0.0,0.0
mmlu-pro,0.1,50,0.026134612038731575,0.9399005874378672,4.9163962103193626e-05,0.0,0.0
mmlu-pro,0.1,51,0.025982080027461052,0.9344780840488026,5.035251160734333e-05,0.0,0.0
mmlu-pro,0.1,52,0.02601782977581024,0.938093086308179,4.998013173462823e-05,0.0,0.0
mmlu-pro,0.1,53,0.026180744171142578,0.9367374604609128,5.049625542596914e-05,0.0,0.0
mmlu-pro,0.1,54,0.025918157771229744,0.9430637144148215,5.0492519221734256e-05,0.0,0.0
mmlu-pro,0.1,55,0.026094403117895126,0.9412562132851333,5.280126424622722e-05,0.0,0.0
mmlu-pro,0.1,56,0.026029841974377632,0.9462268413917759,4.724688915302977e-05,0.0,0.0
mmlu-pro,0.1,57,0.025892870500683784,0.9371893357433349,5.188321665627882e-05,0.0,0.0
mmlu-pro,0.1,58,0.025891268625855446,0.9502937189335744,4.736066694022156e-05,0.0,0.0
mmlu-pro,0.1,59,0.026039911434054375,0.9602349751468595,4.759127114084549e-05,0.0,0.0
mmlu-pro,0.1,60,0.025999365374445915,0.9399005874378672,5.05008538311813e-05,0.0,0.0
mmlu-pro,0.1,61,0.02607186697423458,0.9435155896972436,4.964269828633405e-05,0.0,0.0
mmlu-pro,0.1,62,0.025914393365383148,0.9439674649796657,4.881641871179454e-05,0.0,0.0
mmlu-pro,0.1,63,0.025963110849261284,0.946678716674198,5.0044032832374796e-05,0.0,0.0
mmlu-pro,0.1,64,0.02590654417872429,0.938996836873023,5.179028812563047e-05,0.0,0.0
mmlu-pro,0.1,65,0.026052871719002724,0.9385449615906011,4.943081148667261e-05,0.0,0.0
mmlu-pro,0.1,66,0.02604791335761547,0.9371893357433349,5.3000574553152546e-05,0.0,0.0
mmlu-pro,0.1,67,0.026024598628282547,0.946678716674198,4.653673022403382e-05,0.0,0.0
mmlu-pro,0.1,68,0.02599289081990719,0.938093086308179,5.000991222914308e-05,0.0,0.0
mmlu-pro,0.1,69,0.02594674564898014,0.9340262087663805,5.183945540920831e-05,0.0,0.0
mmlu-pro,0.1,70,0.02606440894305706,0.9399005874378672,5.018147567170672e-05,0.0,0.0
mmlu-pro,0.1,71,0.025885246694087982,0.9493899683687302,4.855100269196555e-05,0.0,0.0
mmlu-pro,0.1,72,0.025925923138856888,0.9421599638499775,4.759613875648938e-05,0.0,0.0
mmlu-pro,0.1,73,0.026105012744665146,0.9371893357433349,5.2389725169632584e-05,0.0,0.0
mmlu-pro,0.1,74,0.025879282504320145,0.9444193402620877,4.9837559345178306e-05,0.0,0.0
mmlu-pro,0.1,75,0.02605714276432991,0.9394487121554451,5.088085163151845e-05,0.0,0.0
mmlu-pro,0.1,76,0.02606034278869629,0.9421599638499775,5.140652501722798e-05,0.0,0.0
mmlu-pro,0.1,77,0.026006294414401054,0.9498418436511523,4.9891150410985574e-05,0.0,0.0
mmlu-pro,0.1,78,0.02599494345486164,0.9439674649796657,4.923659435007721e-05,0.0,0.0
mmlu-pro,0.1,79,0.026033544912934303,0.9462268413917759,5.137245898367837e-05,0.0,0.0
mmlu-pro,0.1,80,0.02602361887693405,0.938996836873023,4.949689537170343e-05,0.0,0.0
mmlu-pro,0.1,81,0.025975938886404037,0.9439674649796657,4.734889807878062e-05,0.0,0.0
mmlu-pro,0.1,82,0.026005825027823448,0.9444193402620877,5.0546132115414366e-05,0.0,0.0
mmlu-pro,0.1,83,0.02602279558777809,0.946678716674198,5.057916496298276e-05,0.0,0.0
mmlu-pro,0.1,84,0.025973523035645485,0.9371893357433349,5.29792632733006e-05,0.0,0.0
mmlu-pro,0.1,85,0.025997549295425415,0.9376412110257569,5.108337791170925e-05,0.0,0.0
mmlu-pro,0.1,86,0.02600698545575142,0.9448712155445097,4.6932495024520904e-05,0.0,0.0
mmlu-pro,0.1,87,0.025874102488160133,0.9421599638499775,5.020341632189229e-05,0.0,0.0
mmlu-pro,0.1,88,0.02588612586259842,0.9349299593312246,5.360677823773585e-05,0.0,0.0
mmlu-pro,0.1,89,0.025974269956350327,0.9362855851784908,5.139821951161139e-05,0.0,0.0
mmlu-pro,0.1,90,0.02597564272582531,0.9408043380027112,5.076546949567273e-05,0.0,0.0
mmlu-pro,0.1,91,0.02610420249402523,0.9399005874378672,5.133063314133324e-05,0.0,0.0
mmlu-pro,0.1,92,0.02597852237522602,0.9417080885675554,4.997062933398411e-05,0.0,0.0
mmlu-pro,0.1,93,0.025762300938367844,0.9408043380027112,5.132864316692576e-05,0.0,0.0
mmlu-pro,0.1,94,0.02597997337579727,0.9516493447808405,4.6754441427765414e-05,0.0,0.0
mmlu-pro,0.1,95,0.025949636474251747,0.9412562132851333,5.2217012125765905e-05,0.0,0.0
mmlu-pro,0.1,96,0.025956764817237854,0.9385449615906011,5.154668906470761e-05,0.0,0.0
mmlu-pro,0.1,97,0.02590738981962204,0.9430637144148215,4.831364640267566e-05,0.0,0.0
mmlu-pro,0.1,98,0.02604799158871174,0.9408043380027112,4.896521204500459e-05,0.0,0.0
mmlu-pro,0.1,99,0.025996169075369835,0.9435155896972436,4.802866169484332e-05,0.0,0.0
mmlu-pro,0.125,0,0.02221560664474964,0.9539087211929508,3.53498435288202e-05,0.0,0.0
mmlu-pro,0.125,1,0.022188233211636543,0.92950745594216,3.87165455322247e-05,0.0,0.0
mmlu-pro,0.125,2,0.022312887012958527,0.938093086308179,3.669117359095253e-05,0.0,0.0
mmlu-pro,0.125,3,0.022120719775557518,0.9340262087663805,3.587810351746157e-05,0.0,0.0
mmlu-pro,0.125,4,0.022206807509064674,0.9430637144148215,3.686885247589089e-05,0.0,0.0
mmlu-pro,0.125,5,0.0222239401191473,0.9444193402620877,3.541756086633541e-05,0.0,0.0
mmlu-pro,0.125,6,0.02211861126124859,0.9525530953456847,3.528432716848329e-05,0.0,0.0
mmlu-pro,0.125,7,0.02216978743672371,0.9498418436511523,3.398392800590955e-05,0.0,0.0
mmlu-pro,0.125,8,0.02226928435266018,0.9322187076366923,4.013524448964745e-05,0.0,0.0
mmlu-pro,0.125,9,0.02226298488676548,0.9426118391323995,3.887503407895565e-05,0.0,0.0
mmlu-pro,0.125,10,0.022203737869858742,0.9344780840488026,3.681640009745024e-05,0.0,0.0
mmlu-pro,0.125,11,0.02230500429868698,0.9385449615906011,3.8205107557587326e-05,0.0,0.0
mmlu-pro,0.125,12,0.022161806002259254,0.9358337098960687,3.6387147702043876e-05,0.0,0.0
mmlu-pro,0.125,13,0.02226651832461357,0.9412562132851333,3.693992766784504e-05,0.0,0.0
mmlu-pro,0.125,14,0.022195011377334595,0.9317668323542703,4.040544808958657e-05,0.0,0.0
mmlu-pro,0.125,15,0.02221720851957798,0.9462268413917759,3.790380651480518e-05,0.0,0.0
mmlu-pro,0.125,16,0.022279292345046997,0.9362855851784908,3.912917600246146e-05,0.0,0.0
mmlu-pro,0.125,17,0.02218635194003582,0.9426118391323995,3.59378827852197e-05,0.0,0.0
mmlu-pro,0.125,18,0.022196859121322632,0.9435155896972436,3.663633469841443e-05,0.0,0.0
mmlu-pro,0.125,19,0.02226492390036583,0.9426118391323995,3.7377962144091725e-05,0.0,0.0
mmlu-pro,0.125,20,0.022225739434361458,0.9349299593312246,3.649752397905104e-05,0.0,0.0
mmlu-pro,0.125,21,0.022180793806910515,0.9430637144148215,3.829424167633988e-05,0.0,0.0
mmlu-pro,0.125,22,0.022315485402941704,0.9254405784003615,3.855034810840152e-05,0.0,0.0
mmlu-pro,0.125,23,0.022222567349672318,0.9480343425214641,3.62191058229655e-05,0.0,0.0
mmlu-pro,0.125,24,0.022118307650089264,0.938996836873023,3.606824975577183e-05,0.0,0.0
mmlu-pro,0.125,25,0.022244449704885483,0.9412562132851333,3.694738188642077e-05,0.0,0.0
mmlu-pro,0.125,26,0.022288791835308075,0.9417080885675554,3.6929439374944195e-05,0.0,0.0
mmlu-pro,0.125,27,0.022146718576550484,0.9435155896972436,3.6029214243171737e-05,0.0,0.0
mmlu-pro,0.125,28,0.02225056290626526,0.9417080885675554,3.652368832263164e-05,0.0,0.0
mmlu-pro,0.125,29,0.02220817655324936,0.946678716674198,3.548632230376825e-05,0.0,0.0
mmlu-pro,0.125,30,0.02222936600446701,0.9448712155445097,3.7781392165925354e-05,0.0,0.0
mmlu-pro,0.125,31,0.0222539734095335,0.9385449615906011,3.6660509067587554e-05,0.0,0.0
mmlu-pro,0.125,32,0.022132551297545433,0.9322187076366923,3.740451211342588e-05,0.0,0.0
mmlu-pro,0.125,33,0.022287942469120026,0.9417080885675554,3.7057394365547225e-05,0.0,0.0
mmlu-pro,0.125,34,0.022220291197299957,0.947582467239042,3.7211604649201035e-05,0.0,0.0
mmlu-pro,0.125,35,0.022222032770514488,0.9444193402620877,3.5062355891568586e-05,0.0,0.0
mmlu-pro,0.125,36,0.022196393460035324,0.9480343425214641,3.5063596442341805e-05,0.0,0.0
mmlu-pro,0.125,37,0.022155631333589554,0.9313149570718482,3.975485742557794e-05,0.0,0.0
mmlu-pro,0.125,38,0.022311992943286896,0.9417080885675554,3.872190063702874e-05,0.0,0.0
mmlu-pro,0.125,39,0.022183265537023544,0.938996836873023,3.6414592614164576e-05,0.0,0.0
mmlu-pro,0.125,40,0.0222539734095335,0.9385449615906011,3.6968642234569415e-05,0.0,0.0
mmlu-pro,0.125,41,0.022175587713718414,0.9322187076366923,3.830523564829491e-05,0.0,0.0
mmlu-pro,0.125,42,0.02214832790195942,0.9457749661093539,3.695481063914485e-05,0.0,0.0
mmlu-pro,0.125,43,0.02221124991774559,0.9421599638499775,3.668690624181181e-05,0.0,0.0
mmlu-pro,0.125,44,0.022227099165320396,0.9426118391323995,3.73174661945086e-05,0.0,0.0
mmlu-pro,0.125,45,0.02217111922800541,0.938996836873023,3.559533797670156e-05,0.0,0.0
mmlu-pro,0.125,46,0.022096823900938034,0.9439674649796657,3.4743352443911135e-05,0.0,0.0
mmlu-pro,0.125,47,0.022311890497803688,0.9417080885675554,3.62306454917416e-05,0.0,0.0
mmlu-pro,0.125,48,0.02218347042798996,0.9349299593312246,3.786588058574125e-05,0.0,0.0
mmlu-pro,0.125,49,0.022173866629600525,0.9502937189335744,3.685730916913599e-05,0.0,0.0
mmlu-pro,0.125,50,0.022324731573462486,0.9362855851784908,3.665623444248922e-05,0.0,0.0
mmlu-pro,0.125,51,0.022201979532837868,0.9313149570718482,3.7642465031240135e-05,0.0,0.0
mmlu-pro,0.125,52,0.02223961241543293,0.9403524627202893,3.745015783351846e-05,0.0,0.0
mmlu-pro,0.125,53,0.022330617532134056,0.9362855851784908,3.663705865619704e-05,0.0,0.0
mmlu-pro,0.125,54,0.022149089723825455,0.9412562132851333,3.676272899610922e-05,0.0,0.0
mmlu-pro,0.125,55,0.02228655107319355,0.9344780840488026,3.849909262498841e-05,0.0,0.0
mmlu-pro,0.125,56,0.022250890731811523,0.947582467239042,3.601812568376772e-05,0.0,0.0
mmlu-pro,0.125,57,0.022143526002764702,0.9353818346136467,3.87922627851367e-05,0.0,0.0
mmlu-pro,0.125,58,0.02212662249803543,0.9403524627202893,3.505987842800096e-05,0.0,0.0
mmlu-pro,0.125,59,0.022246528416872025,0.9511974694984184,3.4112999856006354e-05,0.0,0.0
mmlu-pro,0.125,60,0.022215399891138077,0.9426118391323995,3.794017538893968e-05,0.0,0.0
mmlu-pro,0.125,61,0.022298362106084824,0.9421599638499775,3.5934022889705375e-05,0.0,0.0
mmlu-pro,0.125,62,0.02218305505812168,0.9426118391323995,3.708513031597249e-05,0.0,0.0
mmlu-pro,0.125,63,0.022189436480402946,0.94713059195662,3.633959204307757e-05,0.0,0.0
mmlu-pro,0.125,64,0.02214142680168152,0.9408043380027112,3.777265010285191e-05,0.0,0.0
mmlu-pro,0.125,65,0.02227475307881832,0.9371893357433349,3.688498691190034e-05,0.0,0.0
mmlu-pro,0.125,66,0.02225731499493122,0.9299593312245821,3.9254751754924655e-05,0.0,0.0
mmlu-pro,0.125,67,0.02223820798099041,0.9457749661093539,3.5730125091504306e-05,0.0,0.0
mmlu-pro,0.125,68,0.022218899801373482,0.9335743334839585,3.7909983802819625e-05,0.0,0.0
mmlu-pro,0.125,69,0.02216835506260395,0.9299593312245821,3.880817530443892e-05,0.0,0.0
mmlu-pro,0.125,70,0.022245079278945923,0.9435155896972436,3.690092853503302e-05,0.0,0.0
mmlu-pro,0.125,71,0.022120080888271332,0.946678716674198,3.654218016890809e-05,0.0,0.0
mmlu-pro,0.125,72,0.022145086899399757,0.9417080885675554,3.517774530337192e-05,0.0,0.0
mmlu-pro,0.125,73,0.022298255935311317,0.9299593312245821,3.907159043592401e-05,0.0,0.0
mmlu-pro,0.125,74,0.022123126313090324,0.94713059195662,3.6057335819350556e-05,0.0,0.0
mmlu-pro,0.125,75,0.02227405644953251,0.9399005874378672,3.6897192330798134e-05,0.0,0.0
mmlu-pro,0.125,76,0.022277386859059334,0.9439674649796657,3.7193618481978774e-05,0.0,0.0
mmlu-pro,0.125,77,0.02221779152750969,0.9489380930863082,3.7116900784894824e-05,0.0,0.0
mmlu-pro,0.125,78,0.0222091656178236,0.946678716674198,3.55314405169338e-05,0.0,0.0
mmlu-pro,0.125,79,0.022262969985604286,0.9362855851784908,3.848468986689113e-05,0.0,0.0
mmlu-pro,0.125,80,0.022261420264840126,0.9376412110257569,3.682377064251341e-05,0.0,0.0
mmlu-pro,0.125,81,0.022187592461705208,0.9331224582015364,3.666876000352204e-05,0.0,0.0
mmlu-pro,0.125,82,0.022214362397789955,0.9439674649796657,3.8213140214793384e-05,0.0,0.0
mmlu-pro,0.125,83,0.022220732644200325,0.9403524627202893,3.7531659472733736e-05,0.0,0.0
mmlu-pro,0.125,84,0.02219553478062153,0.9290555806597379,3.98074189433828e-05,0.0,0.0
mmlu-pro,0.125,85,0.022216085344552994,0.938996836873023,3.77122123609297e-05,0.0,0.0
mmlu-pro,0.125,86,0.0222270879894495,0.946678716674198,3.498442310956307e-05,0.0,0.0
mmlu-pro,0.125,87,0.022121157497167587,0.9408043380027112,3.7220976082608104e-05,0.0,0.0
mmlu-pro,0.125,88,0.022135309875011444,0.9349299593312246,3.86106657970231e-05,0.0,0.0
mmlu-pro,0.125,89,0.022194627672433853,0.9376412110257569,3.7892121326876804e-05,0.0,0.0
mmlu-pro,0.125,90,0.022192778065800667,0.9417080885675554,3.838197881123051e-05,0.0,0.0
mmlu-pro,0.125,91,0.02231120690703392,0.938996836873023,3.791772905969992e-05,0.0,0.0
mmlu-pro,0.125,92,0.022226599976420403,0.9426118391323995,3.631006256910041e-05,0.0,0.0
mmlu-pro,0.125,93,0.02201812155544758,0.9385449615906011,3.72826361854095e-05,0.0,0.0
mmlu-pro,0.125,94,0.022204354405403137,0.9453230908269318,3.600642958190292e-05,0.0,0.0
mmlu-pro,0.125,95,0.02219899743795395,0.9376412110257569,3.812518116319552e-05,0.0,0.0
mmlu-pro,0.125,96,0.02219991385936737,0.9340262087663805,3.8980440876912326e-05,0.0,0.0
mmlu-pro,0.125,97,0.02216694876551628,0.9430637144148215,3.589902553358115e-05,0.0,0.0
mmlu-pro,0.125,98,0.02225532941520214,0.938996836873023,3.6952067603124306e-05,0.0,0.0
mmlu-pro,0.125,99,0.022225532680749893,0.9412562132851333,3.6080153222428635e-05,0.0,0.0
mmlu-pro,0.15,0,0.019466297701001167,0.9435155896972436,2.7580937967286445e-05,0.0,0.0
mmlu-pro,0.15,1,0.019449962303042412,0.9290555806597379,3.0401100957533345e-05,0.0,0.0
mmlu-pro,0.15,2,0.019540050998330116,0.9385449615906011,2.8025348001392558e-05,0.0,0.0
mmlu-pro,0.15,3,0.019394487142562866,0.9304112065070042,2.8634061891352758e-05,0.0,0.0
mmlu-pro,0.15,4,0.019463010132312775,0.9353818346136467,2.8480908440542407e-05,0.0,0.0
mmlu-pro,0.15,5,0.019479326903820038,0.938093086308179,2.8079770345357247e-05,0.0,0.0
mmlu-pro,0.15,6,0.01939673349261284,0.9453230908269318,2.724104342632927e-05,0.0,0.0
mmlu-pro,0.15,7,0.01944049261510372,0.947582467239042,2.6540414182818495e-05,0.0,0.0
mmlu-pro,0.15,8,0.019541604444384575,0.9335743334839585,3.0705170502187684e-05,0.0,0.0
mmlu-pro,0.15,9,0.01952824741601944,0.9385449615906011,3.0845694709569216e-05,0.0,0.0
mmlu-pro,0.15,10,0.019463226199150085,0.9335743334839585,2.8824353648815304e-05,0.0,0.0
mmlu-pro,0.15,11,0.01954052597284317,0.9371893357433349,2.962035250675399e-05,0.0,0.0
mmlu-pro,0.15,12,0.019436854869127274,0.9322187076366923,2.9497277864720672e-05,0.0,0.0
mmlu-pro,0.15,13,0.01951943151652813,0.9412562132851333,2.9668437491636723e-05,0.0,0.0
mmlu-pro,0.15,14,0.019445085898041725,0.9267962042476277,3.148566611343995e-05,0.0,0.0
mmlu-pro,0.15,15,0.019473565742373466,0.9412562132851333,2.9164251827751286e-05,0.0,0.0
mmlu-pro,0.15,16,0.01952742040157318,0.9335743334839585,3.0425462682615034e-05,0.0,0.0
mmlu-pro,0.15,17,0.019452303647994995,0.9362855851784908,2.840068918885663e-05,0.0,0.0
mmlu-pro,0.15,18,0.01946122571825981,0.938093086308179,2.9062975954730064e-05,0.0,0.0
mmlu-pro,0.15,19,0.019517458975315094,0.938093086308179,2.8683138225460425e-05,0.0,0.0
mmlu-pro,0.15,20,0.019480740651488304,0.938996836873023,2.8449372621253133e-05,0.0,0.0
mmlu-pro,0.15,21,0.019454065710306168,0.9340262087663805,2.951867827505339e-05,0.0,0.0
mmlu-pro,0.15,22,0.01956234686076641,0.9263443289652057,2.992695772263687e-05,0.0,0.0
mmlu-pro,0.15,23,0.019501663744449615,0.9462268413917759,2.79635532933753e-05,0.0,0.0
mmlu-pro,0.15,24,0.019389700144529343,0.9399005874378672,2.92367949441541e-05,0.0,0.0
mmlu-pro,0.15,25,0.01950349472463131,0.946678716674198,2.8884967832709663e-05,0.0,0.0
mmlu-pro,0.15,26,0.01953236013650894,0.938093086308179,2.849514021363575e-05,0.0,0.0
mmlu-pro,0.15,27,0.019421350210905075,0.9430637144148215,2.772196057776455e-05,0.0,0.0
mmlu-pro,0.15,28,0.019517475739121437,0.9376412110257569,2.9233075110823847e-05,0.0,0.0
mmlu-pro,0.15,29,0.019464801996946335,0.9421599638499775,2.776596011244692e-05,0.0,0.0
mmlu-pro,0.15,30,0.019488630816340446,0.9358337098960687,2.930504888354335e-05,0.0,0.0
mmlu-pro,0.15,31,0.019510140642523766,0.9340262087663805,2.8703139832941815e-05,0.0,0.0
mmlu-pro,0.15,32,0.019428210332989693,0.9344780840488026,2.9654542231583036e-05,0.0,0.0
mmlu-pro,0.15,33,0.019544284790754318,0.9371893357433349,2.9234744943096302e-05,0.0,0.0
mmlu-pro,0.15,34,0.019481772556900978,0.9403524627202893,2.8474898499553092e-05,0.0,0.0
mmlu-pro,0.15,35,0.01948464848101139,0.9435155896972436,2.7239995688432828e-05,0.0,0.0
mmlu-pro,0.15,36,0.019465941935777664,0.9435155896972436,2.7915217287954874e-05,0.0,0.0
mmlu-pro,0.15,37,0.01942569389939308,0.9276999548124718,3.0313318347907625e-05,0.0,0.0
mmlu-pro,0.15,38,0.019559435546398163,0.9331224582015364,3.096201908192597e-05,0.0,0.0
mmlu-pro,0.15,39,0.019443169236183167,0.9304112065070042,2.908921305788681e-05,0.0,0.0
mmlu-pro,0.15,40,0.019508659839630127,0.9426118391323995,2.828475226124283e-05,0.0,0.0
mmlu-pro,0.15,41,0.019460877403616905,0.9326705829191143,2.938261786766816e-05,0.0,0.0
mmlu-pro,0.15,42,0.019410457462072372,0.9408043380027112,2.775876419036649e-05,0.0,0.0
mmlu-pro,0.15,43,0.019469017162919044,0.9408043380027112,2.8156093321740627e-05,0.0,0.0
mmlu-pro,0.15,44,0.019493158906698227,0.9376412110257569,2.9136483135516755e-05,0.0,0.0
mmlu-pro,0.15,45,0.019437793642282486,0.9367374604609128,2.792181658151094e-05,0.0,0.0
mmlu-pro,0.15,46,0.01937994547188282,0.947582467239042,2.721047894738149e-05,0.0,0.0
mmlu-pro,0.15,47,0.0195737574249506,0.9421599638499775,2.8358308554743417e-05,0.0,0.0
