dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,73,0.0803404375910759,0.9529837251356238,3.920858410906658
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,74,0.0801265388727188,0.9452983725135624,3.945292870139643
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,75,0.0800236016511917,0.9475587703435804,3.960784767173259
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,76,0.0800171047449112,0.9489150090415912,3.959187348321347
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,77,0.0798087865114212,0.9416817359855334,3.9862557230905424
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,78,0.0799543634057045,0.9471066907775768,3.9498796172506347
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,79,0.0803351104259491,0.9421338155515372,3.9166121770644655
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,80,0.0802389755845069,0.938517179023508,3.92897216351606
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,81,0.0802035927772522,0.9353526220614828,3.934217811261763
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,82,0.0802838653326034,0.9389692585895116,3.926914196365165
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,83,0.080215647816658,0.9448462929475588,3.9329919372551068
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,84,0.0803427621722221,0.9471066907775768,3.9128990412371936
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,85,0.0800773948431015,0.9425858951175408,3.9574150028899497
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,86,0.0797843337059021,0.9561482820976492,3.9740530726640446
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,87,0.0803348496556282,0.9412296564195298,3.9278006847450815
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,88,0.0805696696043014,0.9511754068716094,3.897517506829108
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,89,0.0799746811389923,0.9430379746835442,3.945517251468076
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,90,0.0801606997847557,0.9493670886075948,3.9412651903417038
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,91,0.0802724882960319,0.9511754068716094,3.9283629403399103
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,92,0.0801270455121994,0.9425858951175408,3.940893575344049
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,93,0.080466091632843,0.9529837251356238,3.90807336795136
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,94,0.0802562832832336,0.9403254972875226,3.940731129873265
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,95,0.0802585035562515,0.940777576853526,3.9315438306141073
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,96,0.0800133869051933,0.9394213381555152,3.9313416732661906
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,97,0.0803430899977684,0.9448462929475588,3.920211004286751
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,98,0.0800392478704452,0.9475587703435804,3.9530760835347842
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.025,99,0.0801400393247604,0.940777576853526,3.933501301761097
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,0,0.0538875199854373,0.9462025316455696,4.258177789029854
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,1,0.0536891147494316,0.9471066907775768,4.293501888306937
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,2,0.0537623614072799,0.9489150090415912,4.2699618599709614
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,3,0.0538103729486465,0.9416817359855334,4.2728899698113025
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,4,0.0538690127432346,0.9475587703435804,4.2630218319008915
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,5,0.0538524612784385,0.9484629294755876,4.256798375561019
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,6,0.0538179203867912,0.9371609403254972,4.25957572912444
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,7,0.0535896122455596,0.938517179023508,4.308202909750974
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,8,0.0537429340183734,0.943490054249548,4.27630215943034
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,9,0.0537747181951999,0.9466546112115732,4.260761587536142
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,10,0.053822923451662,0.9430379746835442,4.268046349445377
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,11,0.0538285672664642,0.9489150090415912,4.264560208507228
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,12,0.053950946778059,0.9452983725135624,4.246747884307085
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,13,0.0538152307271957,0.9471066907775768,4.271675634715021
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,14,0.0537524372339248,0.9421338155515372,4.266316752576327
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,15,0.0538891814649105,0.9452983725135624,4.251260859441923
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,16,0.0539387390017509,0.9466546112115732,4.243698966601759
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,17,0.0538003258407115,0.9471066907775768,4.265223540870286
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,18,0.053854689002037,0.9452983725135624,4.253989069936705
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,19,0.0537438094615936,0.9443942133815552,4.27135609544264
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,20,0.053823284804821,0.9466546112115732,4.26977544203112
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,21,0.0537952296435833,0.9466546112115732,4.272591874633239
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,22,0.0538488179445266,0.9543399638336348,4.260907749786387
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,23,0.0538092628121376,0.9425858951175408,4.265636900526891
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,24,0.0538973845541477,0.953887884267631,4.26311806933147
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,25,0.0537712275981903,0.948010849909584,4.26796357662189
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,26,0.053788311779499,0.9443942133815552,4.267158857106872
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,27,0.0537743158638477,0.9511754068716094,4.2646471264443715
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,28,0.0538534447550773,0.940777576853526,4.260200188549544
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,29,0.0538820400834083,0.9389692585895116,4.250654913818625
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,30,0.0537386499345302,0.963381555153707,4.286826773929695
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,31,0.0537945516407489,0.9493670886075948,4.262545829376847
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,32,0.0538656376302242,0.9439421338155516,4.261159621451185
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,33,0.0538159012794494,0.9462025316455696,4.263013413992813
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,34,0.0538395680487155,0.948010849909584,4.269701670682952
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,35,0.0538772232830524,0.9403254972875226,4.261017507703874
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,36,0.0539207123219966,0.938517179023508,4.244535430895434
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,37,0.0537617243826389,0.951627486437613,4.279372420522332
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,38,0.0537298582494258,0.9430379746835442,4.274891565592367
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,39,0.0537439845502376,0.9529837251356238,4.265977337904961
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,40,0.0537825264036655,0.9471066907775768,4.26442356054009
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,41,0.0536635071039199,0.9471066907775768,4.288732092591761
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,42,0.0537932775914669,0.9448462929475588,4.277598602117759
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,43,0.0538720786571502,0.9439421338155516,4.257752955313391
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,44,0.0536822639405727,0.9471066907775768,4.288749019183607
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,45,0.0537807308137416,0.9416817359855334,4.2716889961281055
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,46,0.0537772178649902,0.9471066907775768,4.2715237754731685
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,47,0.0538093075156211,0.9498191681735986,4.271573819128644
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,48,0.0538568682968616,0.948010849909584,4.254939678242924
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,49,0.0537617020308971,0.9484629294755876,4.275559312047165
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,50,0.0537457577884197,0.943490054249548,4.279040430360663
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,51,0.0539251491427421,0.9520795660036168,4.241227360611325
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,52,0.0537643954157829,0.9421338155515372,4.271322091538346
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,53,0.0536675713956356,0.9462025316455696,4.286553848601416
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,54,0.0538333319127559,0.9439421338155516,4.258524561079361
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,55,0.0538240633904933,0.9489150090415912,4.265093260255788
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,56,0.0535787306725978,0.9498191681735986,4.29565563155312
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,57,0.0539681166410446,0.9484629294755876,4.239987443964312
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,58,0.0538555867969989,0.9525316455696202,4.270184449878408
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,59,0.0537212491035461,0.940777576853526,4.276187834801474
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,60,0.0538329444825649,0.9358047016274864,4.2542005758745125
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,61,0.0538499429821968,0.9425858951175408,4.268989049915634
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,62,0.0538232661783695,0.9543399638336348,4.262392105705555
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,63,0.0537607930600643,0.9624773960216998,4.268279839251857
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,64,0.0538867712020874,0.9507233273056056,4.25056073807444
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,65,0.053930178284645,0.9498191681735986,4.239264376114321
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,66,0.0538796596229076,0.9493670886075948,4.25375603669275
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,67,0.0537561848759651,0.9520795660036168,4.277837511266363
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,68,0.0538761168718338,0.9489150090415912,4.259033503564554
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,69,0.0536426045000553,0.9471066907775768,4.290366590835789
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,70,0.0537335127592086,0.9448462929475588,4.285974505615672
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,71,0.0537319928407669,0.9421338155515372,4.276107603576143
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,72,0.0537722259759902,0.9493670886075948,4.27645686500551
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,73,0.0538758374750614,0.9566003616636528,4.253118900552292
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,74,0.0537100620567798,0.9525316455696202,4.284446333557543
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,75,0.0537599697709083,0.9529837251356238,4.27176527853027
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,76,0.0536663718521595,0.9425858951175408,4.292233367980874
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,77,0.0536434352397918,0.9471066907775768,4.299811983292324
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,78,0.0537122897803783,0.9430379746835442,4.2761543563351205
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,79,0.0539439432322979,0.943490054249548,4.245623181202295
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,80,0.0538116805255413,0.938517179023508,4.264227689010424
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,81,0.053757581859827,0.9462025316455696,4.269319555211856
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,82,0.0538435503840446,0.9489150090415912,4.261217030764633
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,83,0.0537577010691165,0.9466546112115732,4.263499014724718
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,84,0.0539608523249626,0.950271247739602,4.2352275073786725
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,85,0.0537477694451808,0.9529837251356238,4.284204330784187
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,86,0.0536280088126659,0.9412296564195298,4.29669624881486
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,87,0.0538256540894508,0.9543399638336348,4.265535839291947
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,88,0.0539580397307872,0.9412296564195298,4.242042779152184
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,89,0.0537060536444187,0.9466546112115732,4.273760325291102
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,90,0.053887590765953,0.9416817359855334,4.25859685700488
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,91,0.0538987964391708,0.9448462929475588,4.256381393599307
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,92,0.053823884576559,0.9425858951175408,4.259014573386163
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,93,0.0539163835346698,0.9412296564195298,4.247980971265959
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,94,0.0538032911717891,0.9439421338155516,4.267883689952609
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,95,0.0538273751735687,0.9471066907775768,4.265769064663225
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,96,0.0537747927010059,0.9471066907775768,4.253374373199639
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,97,0.0537841282784938,0.9439421338155516,4.260872513796444
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,98,0.053744938224554,0.948010849909584,4.265627239535902
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.05,99,0.0539035163819789,0.9466546112115732,4.250619643680307
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,0,0.0426942780613899,0.9425858951175408,4.393491369982796
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,1,0.0425865389406681,0.940777576853526,4.417202584524607
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,2,0.0426070131361484,0.945750452079566,4.408817882450584
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,3,0.0426578782498836,0.945750452079566,4.412343069391337
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,4,0.0426105074584484,0.9425858951175408,4.423268849657792
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,5,0.0426575876772403,0.9529837251356238,4.402514539673539
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,6,0.0426455624401569,0.9349005424954792,4.3956310766455795
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,7,0.0425387099385261,0.938517179023508,4.434170351735252
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,8,0.0426182970404624,0.9511754068716094,4.40953662768023
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,9,0.0425648018717765,0.948010849909584,4.411374804726157
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,10,0.0426747053861618,0.9443942133815552,4.399824159978276
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,11,0.0426546931266784,0.9475587703435804,4.401007004038872
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,12,0.0427275188267231,0.9493670886075948,4.38835862108707
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,13,0.0426227860152721,0.9489150090415912,4.418054342898804
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,14,0.0425986945629119,0.9425858951175408,4.405968040498876
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,15,0.042692445218563,0.9511754068716094,4.389262736573195
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,16,0.0427087098360061,0.9498191681735986,4.389611775127326
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,17,0.0426005609333515,0.9462025316455696,4.416369380820303
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,18,0.0426948592066764,0.9439421338155516,4.390003627908605
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,19,0.0426651462912559,0.9475587703435804,4.4026899483663815
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,20,0.0426825918257236,0.9443942133815552,4.405136901728476
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,21,0.0425974577665329,0.9489150090415912,4.426075065883317
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,22,0.0426846481859684,0.953887884267631,4.394156662129638
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,23,0.0426051765680313,0.9389692585895116,4.4161827729385115
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,24,0.0426827929913997,0.951627486437613,4.401463244237402
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,25,0.0426357723772525,0.951627486437613,4.402277370480583
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,26,0.0426155552268028,0.9498191681735986,4.407168788276999
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,27,0.0426314361393451,0.9462025316455696,4.405512997301363
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,28,0.0426691249012947,0.9394213381555152,4.397670853863645
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,29,0.0427277758717536,0.9403254972875226,4.385809109063723
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,30,0.0426270924508571,0.950271247739602,4.411625331297704
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,31,0.0426083803176879,0.9507233273056056,4.41267516251599
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,32,0.0426771268248558,0.9556962025316456,4.40263207078295
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,33,0.042639460414648,0.9507233273056056,4.4021398231727
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,34,0.0426594391465187,0.9484629294755876,4.406041015699479
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,35,0.0426810085773468,0.9412296564195298,4.399814237648308
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,36,0.0426745265722274,0.945750452079566,4.393053458690137
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,37,0.0426039695739746,0.948010849909584,4.420117012392306
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,38,0.0426025316119194,0.9371609403254972,4.409315820568345
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,39,0.0426269471645355,0.9489150090415912,4.3977247132276345
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,40,0.0426918864250183,0.951627486437613,4.391433472787905
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,41,0.0425536893308162,0.9493670886075948,4.421213363260813
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,42,0.0426362380385398,0.9430379746835442,4.412546478587075
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,43,0.0426840670406818,0.9462025316455696,4.398685841832266
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,44,0.042575255036354,0.9452983725135624,4.416292739045008
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,45,0.0426463633775711,0.9421338155515372,4.406169987990955
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,46,0.0426196344196796,0.9439421338155516,4.4094412350960255
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,47,0.0426602438092231,0.9511754068716094,4.408514659665672
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,48,0.0426554158329963,0.9561482820976492,4.396971699952216
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,49,0.0426504760980606,0.9507233273056056,4.408586283167596
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,50,0.0425754711031913,0.953887884267631,4.423372709379027
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,51,0.0427086800336837,0.9498191681735986,4.387571340166207
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,52,0.0426203906536102,0.940777576853526,4.408198278885031
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,53,0.0425390303134918,0.938517179023508,4.420797221015804
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,54,0.0427037365734577,0.9462025316455696,4.3865245891260845
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,55,0.0426568873226642,0.9412296564195298,4.400919196690973
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,56,0.0425507426261901,0.9462025316455696,4.409865125988718
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,57,0.0427324175834655,0.9498191681735986,4.381696638423183
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,58,0.0426563993096351,0.9416817359855334,4.409191984259453
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,59,0.0425891764461994,0.9471066907775768,4.418835944446141
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,60,0.0426748134195804,0.9421338155515372,4.392346727889296
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,61,0.0426313579082489,0.9471066907775768,4.415100444793185
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,62,0.0426232255995273,0.9561482820976492,4.40659982438334
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,63,0.0426445566117763,0.9593128390596743,4.3995367314132325
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,64,0.0427109897136688,0.9520795660036168,4.392153607959297
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,65,0.0427186377346515,0.9425858951175408,4.3796439818929365
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,66,0.042674221098423,0.938517179023508,4.397263440117861
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,67,0.0426139831542968,0.9507233273056056,4.412045914936845
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,68,0.0426850616931915,0.9439421338155516,4.392529811294313
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,69,0.0425773002207279,0.9471066907775768,4.419539111186637
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,70,0.0426067970693111,0.950271247739602,4.419650216438176
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,71,0.042611476033926,0.9471066907775768,4.411830561589545
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,72,0.0426491983234882,0.9570524412296564,4.406576517854094
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,73,0.0426841676235199,0.9520795660036168,4.396306366044399
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,74,0.0426027253270149,0.9484629294755876,4.415799376913781
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,75,0.042620699852705,0.9484629294755876,4.409113599091647
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,76,0.0425394773483276,0.939873417721519,4.431774957188391
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,77,0.0425716489553451,0.9471066907775768,4.420065678959999
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,78,0.0425927452743053,0.945750452079566,4.412463647340909
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,79,0.0426650494337081,0.948010849909584,4.396361455551168
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,80,0.0426535755395889,0.9471066907775768,4.40002621206053
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,81,0.0425546020269393,0.950271247739602,4.416160541831217
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,82,0.0426875874400138,0.9593128390596743,4.39847208384163
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,83,0.0426145493984222,0.9403254972875226,4.402474443932637
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,84,0.0427344664931297,0.9421338155515372,4.380341580077933
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,85,0.0425827614963054,0.948010849909584,4.4276807105438465
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,86,0.0425575375556945,0.943490054249548,4.426829625972515
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,87,0.0426593460142612,0.948010849909584,4.401065545580552
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,88,0.0427275821566581,0.9462025316455696,4.386365258932384
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,89,0.0425836518406868,0.9547920433996384,4.4093165459492125
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,90,0.0426424592733383,0.9511754068716094,4.408603333104955
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,91,0.0426636785268783,0.9448462929475588,4.398898477445663
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,92,0.0426221042871475,0.9443942133815552,4.411010881533507
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,93,0.0427019149065017,0.9520795660036168,4.3947060309875345
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,94,0.0426705405116081,0.9430379746835442,4.404079967308832
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,95,0.0426882021129131,0.9471066907775768,4.392501721820292
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,96,0.042581383138895,0.9403254972875226,4.405245360882906
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,97,0.0426508262753486,0.943490054249548,4.399436297544665
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,98,0.0426624789834022,0.9525316455696202,4.394074890605508
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.075,99,0.0427206344902515,0.943490054249548,4.387035902795403
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.1,0,0.0362714491784572,0.940777576853526,4.443467137738468
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.1,1,0.0361932963132858,0.9439421338155516,4.463795266970526
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.1,2,0.0362058989703655,0.9489150090415912,4.458133923115656
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.1,3,0.0362603664398193,0.9430379746835442,4.456062463956884
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.1,4,0.0362471081316471,0.945750452079566,4.462717036089866
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.1,5,0.0362514406442642,0.951627486437613,4.454601291252609
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.1,6,0.0362361259758472,0.9462025316455696,4.449719957217273
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.1,7,0.0361754857003688,0.9425858951175408,4.477349303565401
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.1,8,0.0362455807626247,0.9556962025316456,4.451819863796736
bbh+gpqa+ifeval+math+musr,800.0,0.1,0.1,9,0.0361929722130298,0.9471066907775768,4.456058550025539
