dataset,n_full_obs,mcar_obs_prob,prop_budget,policy,tau,f,seed,N_B,N_labels,mean_width,coverage,ess_multiplier
mmlu-pro,0.0,0.0001,0.125,unif,,mean,87,1504,1503.5972900390625,0.0460523702204227,0.9507455942159964,1.3584016146511804
mmlu-pro,0.0,0.0001,0.125,unif,,mean,88,1504,1503.687744140625,0.046044860035181,0.94713059195662,1.357441221342856
mmlu-pro,0.0,0.0001,0.125,unif,,mean,89,1504,1504.031982421875,0.0460478924214839,0.9439674649796655,1.3565765781181327
mmlu-pro,0.0,0.0001,0.125,unif,,mean,90,1504,1503.99365234375,0.0460610762238502,0.9552643470402168,1.3579695890848458
mmlu-pro,0.0,0.0001,0.125,unif,,mean,91,1504,1503.84228515625,0.0460545867681503,0.9507455942159964,1.3574440378275143
mmlu-pro,0.0,0.0001,0.125,unif,,mean,92,1504,1503.84716796875,0.0460256151854991,0.945774966109354,1.3564070890879245
mmlu-pro,0.0,0.0001,0.125,unif,,mean,93,1504,1504.7369384765625,0.0460702255368232,0.9498418436511524,1.3566011581813264
mmlu-pro,0.0,0.0001,0.125,unif,,mean,94,1504,1503.66552734375,0.0460469089448452,0.9439674649796655,1.3568020734987105
mmlu-pro,0.0,0.0001,0.125,unif,,mean,95,1504,1503.1630859375,0.0460419096052646,0.9412562132851332,1.3574232638821992
mmlu-pro,0.0,0.0001,0.125,unif,,mean,96,1504,1502.535400390625,0.0460260137915611,0.947582467239042,1.3580248585237547
mmlu-pro,0.0,0.0001,0.125,unif,,mean,97,1504,1503.5701904296875,0.0460348799824714,0.9511974694984184,1.3575864746022308
mmlu-pro,0.0,0.0001,0.125,unif,,mean,98,1504,1502.7342529296875,0.0460264198482036,0.9548124717577948,1.3577730298350816
mmlu-pro,0.0,0.0001,0.125,unif,,mean,99,1504,1502.7730712890625,0.0460270978510379,0.9493899683687302,1.359300143878308
mmlu-pro,0.0,0.0001,0.15,unif,,mean,0,1804,1804.547119140625,0.0414405390620231,0.9426118391323997,1.3574405062882873
mmlu-pro,0.0,0.0001,0.15,unif,,mean,1,1804,1803.7730712890625,0.0414428077638149,0.945774966109354,1.3565968186735622
mmlu-pro,0.0,0.0001,0.15,unif,,mean,2,1804,1804.243896484375,0.0414503328502178,0.9575237234523272,1.3584718906189546
mmlu-pro,0.0,0.0001,0.15,unif,,mean,3,1804,1804.1070556640625,0.0414396561682224,0.9525530953456848,1.35847009334002
mmlu-pro,0.0,0.0001,0.15,unif,,mean,4,1804,1805.78125,0.0414520502090454,0.9426118391323997,1.3593350733945437
mmlu-pro,0.0,0.0001,0.15,unif,,mean,5,1804,1804.8914794921875,0.0414661541581153,0.9525530953456848,1.3589081453399579
mmlu-pro,0.0,0.0001,0.15,unif,,mean,6,1804,1803.98046875,0.0414708852767944,0.9417080885675554,1.358055167179426
mmlu-pro,0.0,0.0001,0.15,unif,,mean,7,1804,1805.299072265625,0.0414480902254581,0.9439674649796655,1.3581544241208243
mmlu-pro,0.0,0.0001,0.15,unif,,mean,8,1804,1804.7310791015625,0.0414476841688156,0.9489380930863082,1.3572770159525835
mmlu-pro,0.0,0.0001,0.15,unif,,mean,9,1804,1803.215087890625,0.0414348505437374,0.948034342521464,1.355618485257725
mmlu-pro,0.0,0.0001,0.15,unif,,mean,10,1804,1803.153564453125,0.0414553917944431,0.9493899683687302,1.3584817786277839
mmlu-pro,0.0,0.0001,0.15,unif,,mean,11,1804,1804.796142578125,0.0414388068020343,0.9498418436511524,1.3576002958945772
mmlu-pro,0.0,0.0001,0.15,unif,,mean,12,1804,1803.6546630859375,0.0414297133684158,0.9484862178038862,1.3576193971173394
mmlu-pro,0.0,0.0001,0.15,unif,,mean,13,1804,1804.4522705078125,0.0414554961025714,0.9493899683687302,1.3576384249074096
mmlu-pro,0.0,0.0001,0.15,unif,,mean,14,1804,1803.1304931640625,0.0414375402033329,0.9588793492995934,1.3576998422026034
mmlu-pro,0.0,0.0001,0.15,unif,,mean,15,1804,1803.4830322265625,0.0414591841399669,0.9493899683687302,1.3582045715666884
mmlu-pro,0.0,0.0001,0.15,unif,,mean,16,1804,1804.072265625,0.0414330177009105,0.9552643470402168,1.3577554849120301
mmlu-pro,0.0,0.0001,0.15,unif,,mean,17,1804,1804.7862548828125,0.0414799526333808,0.9588793492995934,1.356149459775141
mmlu-pro,0.0,0.0001,0.15,unif,,mean,18,1804,1801.52001953125,0.041430115699768,0.9566199728874832,1.3569718259965762
mmlu-pro,0.0,0.0001,0.15,unif,,mean,19,1804,1805.0560302734375,0.0414592437446117,0.9489380930863082,1.3583324045229563
mmlu-pro,0.0,0.0001,0.15,unif,,mean,20,1804,1805.0975341796875,0.0414659120142459,0.94713059195662,1.357138347417128
mmlu-pro,0.0,0.0001,0.15,unif,,mean,21,1804,1803.8720703125,0.0414510555565357,0.9367374604609128,1.3580874651764925
mmlu-pro,0.0,0.0001,0.15,unif,,mean,22,1804,1803.84716796875,0.0414507240056991,0.956168097605061,1.357775523153315
mmlu-pro,0.0,0.0001,0.15,unif,,mean,23,1804,1804.5516357421875,0.0414470098912715,0.9421599638499776,1.3570688267969415
mmlu-pro,0.0,0.0001,0.15,unif,,mean,24,1804,1804.2254638671875,0.0414528436958789,0.9448712155445096,1.3583703803287728
mmlu-pro,0.0,0.0001,0.15,unif,,mean,25,1804,1804.0040283203125,0.0414424277842044,0.948034342521464,1.3579933953423908
mmlu-pro,0.0,0.0001,0.15,unif,,mean,26,1804,1803.44775390625,0.0414387881755828,0.9453230908269318,1.3577678587855344
mmlu-pro,0.0,0.0001,0.15,unif,,mean,27,1804,1802.784423828125,0.0414116121828556,0.9498418436511524,1.356561918318362
mmlu-pro,0.0,0.0001,0.15,unif,,mean,28,1804,1801.456298828125,0.0414227731525898,0.9539087211929508,1.356750576527339
mmlu-pro,0.0,0.0001,0.15,unif,,mean,29,1804,1804.23486328125,0.0414414294064044,0.9484862178038862,1.3583251341255016
mmlu-pro,0.0,0.0001,0.15,unif,,mean,30,1804,1802.5589599609375,0.0414333455264568,0.9539087211929508,1.3580988168341213
mmlu-pro,0.0,0.0001,0.15,unif,,mean,31,1804,1803.6221923828125,0.0414387620985507,0.955716222322639,1.356519105117462
mmlu-pro,0.0,0.0001,0.15,unif,,mean,32,1804,1805.2015380859375,0.0414451174437999,0.9498418436511524,1.3573691065305533
mmlu-pro,0.0,0.0001,0.15,unif,,mean,33,1804,1803.220947265625,0.0414471104741096,0.9543605964753727,1.357515230080614
mmlu-pro,0.0,0.0001,0.15,unif,,mean,34,1804,1804.23486328125,0.0414553135633468,0.9444193402620876,1.3588929038318396
mmlu-pro,0.0,0.0001,0.15,unif,,mean,35,1804,1804.0302734375,0.0414591059088707,0.9421599638499776,1.3586374014962852
mmlu-pro,0.0,0.0001,0.15,unif,,mean,36,1804,1805.4075927734375,0.0414685122668743,0.9516493447808404,1.3580652868242933
mmlu-pro,0.0,0.0001,0.15,unif,,mean,37,1804,1803.347412109375,0.041446216404438,0.9412562132851332,1.35804091957663
mmlu-pro,0.0,0.0001,0.15,unif,,mean,38,1804,1804.790771484375,0.0414404980838298,0.9493899683687302,1.357568458030412
mmlu-pro,0.0,0.0001,0.15,unif,,mean,39,1804,1802.202392578125,0.0414167456328868,0.9521012200632626,1.3586692959437336
mmlu-pro,0.0,0.0001,0.15,unif,,mean,40,1804,1803.0,0.0414120778441429,0.9525530953456848,1.3577711544140136
mmlu-pro,0.0,0.0001,0.15,unif,,mean,41,1804,1803.584228515625,0.0414423160254955,0.9543605964753727,1.3587877375002866
mmlu-pro,0.0,0.0001,0.15,unif,,mean,42,1804,1805.02978515625,0.0414425134658813,0.9453230908269318,1.3580594313466408
mmlu-pro,0.0,0.0001,0.15,unif,,mean,43,1804,1803.89013671875,0.0414457656443119,0.9498418436511524,1.3587822031277588
mmlu-pro,0.0,0.0001,0.15,unif,,mean,44,1804,1803.123779296875,0.0414439663290977,0.94713059195662,1.3582841337146287
mmlu-pro,0.0,0.0001,0.15,unif,,mean,45,1804,1803.3763427734375,0.0414315722882747,0.9516493447808404,1.3565701821432798
mmlu-pro,0.0,0.0001,0.15,unif,,mean,46,1804,1803.008544921875,0.0414433293044567,0.956168097605061,1.3581249625619907
mmlu-pro,0.0,0.0001,0.15,unif,,mean,47,1804,1803.5133056640625,0.0414523892104625,0.9493899683687302,1.3585158055063862
mmlu-pro,0.0,0.0001,0.15,unif,,mean,48,1804,1803.256591796875,0.0414333827793598,0.9498418436511524,1.3581973837064911
mmlu-pro,0.0,0.0001,0.15,unif,,mean,49,1804,1804.89697265625,0.0414664447307586,0.9543605964753727,1.357804144343477
mmlu-pro,0.0,0.0001,0.15,unif,,mean,50,1804,1803.3397216796875,0.041442472487688,0.948034342521464,1.3567456673270128
mmlu-pro,0.0,0.0001,0.15,unif,,mean,51,1804,1805.2958984375,0.0414693318307399,0.9530049706281066,1.3587742413333384
mmlu-pro,0.0,0.0001,0.15,unif,,mean,52,1804,1803.1043701171875,0.0414492264389991,0.9539087211929508,1.3575404060355467
mmlu-pro,0.0,0.0001,0.15,unif,,mean,53,1804,1804.1942138671875,0.0414345599710941,0.945774966109354,1.3582019370653502
mmlu-pro,0.0,0.0001,0.15,unif,,mean,54,1804,1803.286865234375,0.0414274632930755,0.94713059195662,1.3575206503273214
mmlu-pro,0.0,0.0001,0.15,unif,,mean,55,1804,1803.1829833984375,0.0414430610835552,0.9502937189335744,1.358178578755217
mmlu-pro,0.0,0.0001,0.15,unif,,mean,56,1804,1804.6285400390625,0.0414663627743721,0.9539087211929508,1.3577540292515569
mmlu-pro,0.0,0.0001,0.15,unif,,mean,57,1804,1804.147216796875,0.0414522811770439,0.9534568459105288,1.3560823111258498
mmlu-pro,0.0,0.0001,0.15,unif,,mean,58,1804,1805.1025390625,0.041458286345005,0.947582467239042,1.3574588271392598
mmlu-pro,0.0,0.0001,0.15,unif,,mean,59,1804,1803.25439453125,0.0414370521903038,0.955716222322639,1.3568656295848762
mmlu-pro,0.0,0.0001,0.15,unif,,mean,60,1804,1803.6514892578125,0.0414256788790226,0.9516493447808404,1.358026159078027
mmlu-pro,0.0,0.0001,0.15,unif,,mean,61,1804,1804.6524658203125,0.0414592400193214,0.9525530953456848,1.3563074339384245
mmlu-pro,0.0,0.0001,0.15,unif,,mean,62,1804,1803.1025390625,0.0414445735514164,0.947582467239042,1.3568093366731746
mmlu-pro,0.0,0.0001,0.15,unif,,mean,63,1804,1803.3162841796875,0.0414368286728858,0.9498418436511524,1.3562821529428002
mmlu-pro,0.0,0.0001,0.15,unif,,mean,64,1804,1804.499755859375,0.0414631888270378,0.9516493447808404,1.3578781477807655
mmlu-pro,0.0,0.0001,0.15,unif,,mean,65,1804,1803.7103271484375,0.0414300933480262,0.9498418436511524,1.3585432306450123
mmlu-pro,0.0,0.0001,0.15,unif,,mean,66,1804,1804.68408203125,0.0414522662758827,0.9435155896972436,1.3568523912678796
mmlu-pro,0.0,0.0001,0.15,unif,,mean,67,1804,1803.9163818359375,0.0414469465613365,0.9588793492995934,1.3579756847630995
mmlu-pro,0.0,0.0001,0.15,unif,,mean,68,1804,1802.9822998046875,0.0414201989769935,0.9408043380027112,1.3569938151862149
mmlu-pro,0.0,0.0001,0.15,unif,,mean,69,1804,1803.3953857421875,0.0414479374885559,0.9439674649796655,1.3576778320605474
mmlu-pro,0.0,0.0001,0.15,unif,,mean,70,1804,1803.8829345703125,0.0414582192897796,0.9602349751468596,1.357368997128129
mmlu-pro,0.0,0.0001,0.15,unif,,mean,71,1804,1804.7916259765625,0.0414477586746215,0.9430637144148216,1.3565641725059456
mmlu-pro,0.0,0.0001,0.15,unif,,mean,72,1804,1804.953857421875,0.0414612181484699,0.946226841391776,1.3569084669068268
mmlu-pro,0.0,0.0001,0.15,unif,,mean,73,1804,1803.511474609375,0.0414365492761135,0.9417080885675554,1.358132087685555
mmlu-pro,0.0,0.0001,0.15,unif,,mean,74,1804,1803.5621337890625,0.0414287075400352,0.9552643470402168,1.3581625079036626
mmlu-pro,0.0,0.0001,0.15,unif,,mean,75,1804,1804.3280029296875,0.041457962244749,0.9548124717577948,1.35713563214908
mmlu-pro,0.0,0.0001,0.15,unif,,mean,76,1804,1804.5882568359375,0.0414635762572288,0.947582467239042,1.3561758910614408
mmlu-pro,0.0,0.0001,0.15,unif,,mean,77,1804,1803.8896484375,0.0414524748921394,0.9539087211929508,1.3546973585608049
mmlu-pro,0.0,0.0001,0.15,unif,,mean,78,1804,1803.7257080078125,0.0414337515830993,0.9588793492995934,1.3583735541354978
mmlu-pro,0.0,0.0001,0.15,unif,,mean,79,1804,1803.96337890625,0.0414443872869014,0.9448712155445096,1.3570416255088136
mmlu-pro,0.0,0.0001,0.15,unif,,mean,80,1804,1804.2366943359375,0.0414407923817634,0.9539087211929508,1.356926886289868
mmlu-pro,0.0,0.0001,0.15,unif,,mean,81,1804,1803.0035400390625,0.0414493829011917,0.948034342521464,1.3567509658683068
mmlu-pro,0.0,0.0001,0.15,unif,,mean,82,1804,1803.5531005859375,0.0414380319416523,0.9444193402620876,1.3573690955606352
mmlu-pro,0.0,0.0001,0.15,unif,,mean,83,1804,1804.38037109375,0.041457824409008,0.9570718481699052,1.3579512364032174
mmlu-pro,0.0,0.0001,0.15,unif,,mean,84,1804,1803.3768310546875,0.0414422079920768,0.9543605964753727,1.3574292033796398
mmlu-pro,0.0,0.0001,0.15,unif,,mean,85,1804,1804.2855224609375,0.0414399355649948,0.947582467239042,1.3578856229571632
mmlu-pro,0.0,0.0001,0.15,unif,,mean,86,1804,1804.9515380859375,0.0414457581937313,0.945774966109354,1.3571828392123073
mmlu-pro,0.0,0.0001,0.15,unif,,mean,87,1804,1803.55126953125,0.0414434224367141,0.9489380930863082,1.3576315835565
mmlu-pro,0.0,0.0001,0.15,unif,,mean,88,1804,1803.84716796875,0.0414451137185096,0.9439674649796655,1.3579636052950301
mmlu-pro,0.0,0.0001,0.15,unif,,mean,89,1804,1803.7374267578125,0.0414299555122852,0.9498418436511524,1.3568128474827066
mmlu-pro,0.0,0.0001,0.15,unif,,mean,90,1804,1803.26513671875,0.0414467751979827,0.9579755987347492,1.3576084060066356
mmlu-pro,0.0,0.0001,0.15,unif,,mean,91,1804,1803.98779296875,0.0414520800113678,0.9516493447808404,1.35719750217213
mmlu-pro,0.0,0.0001,0.15,unif,,mean,92,1804,1803.4639892578125,0.0414229892194271,0.9484862178038862,1.3568604530203687
mmlu-pro,0.0,0.0001,0.15,unif,,mean,93,1804,1804.6402587890625,0.0414595566689968,0.947582467239042,1.3568734097660327
mmlu-pro,0.0,0.0001,0.15,unif,,mean,94,1804,1803.401611328125,0.0414425060153007,0.9484862178038862,1.356965453482898
mmlu-pro,0.0,0.0001,0.15,unif,,mean,95,1804,1803.074462890625,0.0414433404803276,0.9507455942159964,1.3574149212780708
mmlu-pro,0.0,0.0001,0.15,unif,,mean,96,1804,1801.9073486328125,0.0414182692766189,0.9444193402620876,1.357558069418704
mmlu-pro,0.0,0.0001,0.15,unif,,mean,97,1804,1804.19873046875,0.0414422154426574,0.9525530953456848,1.3574905073493289
mmlu-pro,0.0,0.0001,0.15,unif,,mean,98,1804,1802.86572265625,0.04142427444458,0.9543605964753727,1.3577250520942619
mmlu-pro,0.0,0.0001,0.15,unif,,mean,99,1804,1803.177978515625,0.0414361804723739,0.948034342521464,1.3589516182445671
mmlu-pro,0.0,0.0001,0.175,unif,,mean,0,2105,2105.801513671875,0.0378034636378288,0.9426118391323997,1.356969838650689
mmlu-pro,0.0,0.0001,0.175,unif,,mean,1,2105,2105.207763671875,0.0378076955676078,0.9394487121554452,1.3568522343596086
mmlu-pro,0.0,0.0001,0.175,unif,,mean,2,2105,2105.443115234375,0.0378079824149608,0.9521012200632626,1.3581164887406976
mmlu-pro,0.0,0.0001,0.175,unif,,mean,3,2105,2105.227783203125,0.0377964451909065,0.9525530953456848,1.3581721262774726
mmlu-pro,0.0,0.0001,0.175,unif,,mean,4,2105,2106.499755859375,0.0378024540841579,0.945774966109354,1.3591549759665178
mmlu-pro,0.0,0.0001,0.175,unif,,mean,5,2105,2105.516845703125,0.0378106795251369,0.956168097605061,1.3588269129953263
mmlu-pro,0.0,0.0001,0.175,unif,,mean,6,2105,2105.23583984375,0.0378226153552532,0.94713059195662,1.357812876864041
mmlu-pro,0.0,0.0001,0.175,unif,,mean,7,2105,2106.69091796875,0.037804327905178,0.9435155896972436,1.3575906349942581
mmlu-pro,0.0,0.0001,0.175,unif,,mean,8,2105,2105.62255859375,0.0377935841679573,0.9502937189335744,1.3572944130433304
mmlu-pro,0.0,0.0001,0.175,unif,,mean,9,2105,2104.0361328125,0.0377927087247371,0.9498418436511524,1.3560038803266357
mmlu-pro,0.0,0.0001,0.175,unif,,mean,10,2105,2103.790771484375,0.0378005057573318,0.94713059195662,1.3581941107160018
mmlu-pro,0.0,0.0001,0.175,unif,,mean,11,2105,2106.215576171875,0.0377979092299938,0.9444193402620876,1.3570841571690848
mmlu-pro,0.0,0.0001,0.175,unif,,mean,12,2105,2104.6044921875,0.0377835594117641,0.9539087211929508,1.3580887397064543
mmlu-pro,0.0,0.0001,0.175,unif,,mean,13,2105,2105.41748046875,0.0378129035234451,0.9489380930863082,1.3573711212586153
mmlu-pro,0.0,0.0001,0.175,unif,,mean,14,2105,2104.427978515625,0.0377932749688625,0.9507455942159964,1.3579735757468807
mmlu-pro,0.0,0.0001,0.175,unif,,mean,15,2105,2104.07861328125,0.0378058739006519,0.955716222322639,1.3582751031735867
mmlu-pro,0.0,0.0001,0.175,unif,,mean,16,2105,2105.0419921875,0.0377934835851192,0.9615906009941256,1.357600689311795
mmlu-pro,0.0,0.0001,0.175,unif,,mean,17,2105,2105.802001953125,0.0378238745033741,0.9502937189335744,1.35626056707924
mmlu-pro,0.0,0.0001,0.175,unif,,mean,18,2105,2102.86474609375,0.0377908013761043,0.9530049706281066,1.3575508222594157
mmlu-pro,0.0,0.0001,0.175,unif,,mean,19,2105,2105.704833984375,0.0378126390278339,0.9493899683687302,1.3583728262077666
mmlu-pro,0.0,0.0001,0.175,unif,,mean,20,2105,2105.825927734375,0.0378142409026622,0.9502937189335744,1.3573244631737242
mmlu-pro,0.0,0.0001,0.175,unif,,mean,21,2105,2104.984130859375,0.0378073826432228,0.9412562132851332,1.3578954807578583
mmlu-pro,0.0,0.0001,0.175,unif,,mean,22,2105,2104.692626953125,0.0378092788159847,0.9548124717577948,1.3580164672380668
mmlu-pro,0.0,0.0001,0.175,unif,,mean,23,2105,2105.79443359375,0.0377988256514072,0.9453230908269318,1.357562601394443
mmlu-pro,0.0,0.0001,0.175,unif,,mean,24,2105,2105.22265625,0.0378055125474929,0.9439674649796655,1.3580927521777049
mmlu-pro,0.0,0.0001,0.175,unif,,mean,25,2105,2104.534423828125,0.0378003641963005,0.946226841391776,1.3577285992885129
mmlu-pro,0.0,0.0001,0.175,unif,,mean,26,2105,2104.207763671875,0.0377940274775028,0.9435155896972436,1.358220912589973
mmlu-pro,0.0,0.0001,0.175,unif,,mean,27,2105,2103.6474609375,0.0377716645598411,0.947582467239042,1.3567144532288078
mmlu-pro,0.0,0.0001,0.175,unif,,mean,28,2105,2102.51513671875,0.0377820990979671,0.9498418436511524,1.3569334628361158
mmlu-pro,0.0,0.0001,0.175,unif,,mean,29,2105,2104.81640625,0.0377967879176139,0.9521012200632626,1.3583197950117658
mmlu-pro,0.0,0.0001,0.175,unif,,mean,30,2105,2104.226318359375,0.0377912670373916,0.9552643470402168,1.3581750936235883
mmlu-pro,0.0,0.0001,0.175,unif,,mean,31,2105,2104.9921875,0.0377971492707729,0.955716222322639,1.3569040498991642
mmlu-pro,0.0,0.0001,0.175,unif,,mean,32,2105,2105.662353515625,0.0377948321402072,0.9498418436511524,1.3576831981961792
mmlu-pro,0.0,0.0001,0.175,unif,,mean,33,2105,2104.158935546875,0.0378054790198802,0.9516493447808404,1.357420709880189
mmlu-pro,0.0,0.0001,0.175,unif,,mean,34,2105,2104.947509765625,0.0378024987876415,0.9493899683687302,1.3585635999677539
mmlu-pro,0.0,0.0001,0.175,unif,,mean,35,2105,2105.126953125,0.0378122441470623,0.9498418436511524,1.3580441112799837
mmlu-pro,0.0,0.0001,0.175,unif,,mean,36,2105,2106.78076171875,0.0378194637596607,0.9489380930863082,1.357928072903445
mmlu-pro,0.0,0.0001,0.175,unif,,mean,37,2105,2104.43505859375,0.037801157683134,0.947582467239042,1.358425902538848
mmlu-pro,0.0,0.0001,0.175,unif,,mean,38,2105,2105.602783203125,0.0378054268658161,0.945774966109354,1.3573822069088426
mmlu-pro,0.0,0.0001,0.175,unif,,mean,39,2105,2103.8115234375,0.0377812013030052,0.9534568459105288,1.3587271672438657
mmlu-pro,0.0,0.0001,0.175,unif,,mean,40,2105,2103.859375,0.0377741679549217,0.948034342521464,1.3577101671373186
mmlu-pro,0.0,0.0001,0.175,unif,,mean,41,2105,2105.158203125,0.0378012731671333,0.9548124717577948,1.3586588200480374
mmlu-pro,0.0,0.0001,0.175,unif,,mean,42,2105,2106.142822265625,0.0377980545163154,0.946678716674198,1.3578488253692738
mmlu-pro,0.0,0.0001,0.175,unif,,mean,43,2105,2104.432373046875,0.0377955511212348,0.9584274740171712,1.358692226227035
mmlu-pro,0.0,0.0001,0.175,unif,,mean,44,2105,2104.57958984375,0.0377989448606967,0.9444193402620876,1.3579830808912756
mmlu-pro,0.0,0.0001,0.175,unif,,mean,45,2105,2104.171630859375,0.0377903804183006,0.9489380930863082,1.3567549030555826
mmlu-pro,0.0,0.0001,0.175,unif,,mean,46,2105,2104.08251953125,0.037799309939146,0.9552643470402168,1.3579037905588807
mmlu-pro,0.0,0.0001,0.175,unif,,mean,47,2105,2104.342041015625,0.0378033556044101,0.9525530953456848,1.3585378525328118
mmlu-pro,0.0,0.0001,0.175,unif,,mean,48,2105,2103.984130859375,0.037786453962326,0.9539087211929508,1.3585059445419028
mmlu-pro,0.0,0.0001,0.175,unif,,mean,49,2105,2105.796630859375,0.0378151051700115,0.9489380930863082,1.3582806172523914
mmlu-pro,0.0,0.0001,0.175,unif,,mean,50,2105,2104.355224609375,0.0378037132322788,0.9489380930863082,1.3570830147547686
mmlu-pro,0.0,0.0001,0.175,unif,,mean,51,2105,2106.590087890625,0.0378194972872734,0.9507455942159964,1.3584385697845944
mmlu-pro,0.0,0.0001,0.175,unif,,mean,52,2105,2104.13232421875,0.0378028638660907,0.9502937189335744,1.3583064995658274
mmlu-pro,0.0,0.0001,0.175,unif,,mean,53,2105,2105.153564453125,0.0377904772758483,0.9516493447808404,1.3571204583402083
mmlu-pro,0.0,0.0001,0.175,unif,,mean,54,2105,2104.20068359375,0.0377879925072193,0.946226841391776,1.3574567537285243
mmlu-pro,0.0,0.0001,0.175,unif,,mean,55,2105,2103.9794921875,0.0377934537827968,0.94713059195662,1.3577140072021252
mmlu-pro,0.0,0.0001,0.175,unif,,mean,56,2105,2105.524658203125,0.0378181636333465,0.9521012200632626,1.3579638160241034
mmlu-pro,0.0,0.0001,0.175,unif,,mean,57,2105,2104.87255859375,0.0377993769943714,0.9521012200632626,1.3561509173603439
mmlu-pro,0.0,0.0001,0.175,unif,,mean,58,2105,2106.173095703125,0.0378113165497779,0.9511974694984184,1.3577171799916792
mmlu-pro,0.0,0.0001,0.175,unif,,mean,59,2105,2103.918212890625,0.037785604596138,0.9502937189335744,1.3571601429951468
mmlu-pro,0.0,0.0001,0.175,unif,,mean,60,2105,2104.773193359375,0.0377851650118827,0.9502937189335744,1.3574129455605062
mmlu-pro,0.0,0.0001,0.175,unif,,mean,61,2105,2105.68994140625,0.0378156527876853,0.9507455942159964,1.3564258322525793
mmlu-pro,0.0,0.0001,0.175,unif,,mean,62,2105,2103.9208984375,0.0377930402755737,0.956168097605061,1.357112078218436
mmlu-pro,0.0,0.0001,0.175,unif,,mean,63,2105,2104.809814453125,0.0377989634871482,0.9507455942159964,1.3565931139644531
mmlu-pro,0.0,0.0001,0.175,unif,,mean,64,2105,2105.24609375,0.0378056094050407,0.945774966109354,1.3576715067501852
mmlu-pro,0.0,0.0001,0.175,unif,,mean,65,2105,2104.008544921875,0.0377806760370731,0.946678716674198,1.3585318646678548
mmlu-pro,0.0,0.0001,0.175,unif,,mean,66,2105,2106.107421875,0.0378024950623512,0.9412562132851332,1.3571280019213443
mmlu-pro,0.0,0.0001,0.175,unif,,mean,67,2105,2105.049560546875,0.0378051772713661,0.9566199728874832,1.3583913123385407
mmlu-pro,0.0,0.0001,0.175,unif,,mean,68,2105,2103.46728515625,0.0377744399011135,0.9421599638499776,1.3569552860026362
mmlu-pro,0.0,0.0001,0.175,unif,,mean,69,2105,2104.291748046875,0.0378057397902011,0.9367374604609128,1.3572313907236602
mmlu-pro,0.0,0.0001,0.175,unif,,mean,70,2105,2104.58203125,0.0377992689609527,0.9493899683687302,1.3573332599270367
mmlu-pro,0.0,0.0001,0.175,unif,,mean,71,2105,2105.3759765625,0.0377977564930915,0.9448712155445096,1.3563693604739684
mmlu-pro,0.0,0.0001,0.175,unif,,mean,72,2105,2105.603271484375,0.0378151945769786,0.9502937189335744,1.3567382139595916
mmlu-pro,0.0,0.0001,0.175,unif,,mean,73,2105,2103.751953125,0.0377915650606155,0.9444193402620876,1.357865572022589
mmlu-pro,0.0,0.0001,0.175,unif,,mean,74,2105,2104.33203125,0.0377833768725395,0.956168097605061,1.3581482827313052
mmlu-pro,0.0,0.0001,0.175,unif,,mean,75,2105,2106.191650390625,0.0378177352249622,0.9525530953456848,1.357288012003142
mmlu-pro,0.0,0.0001,0.175,unif,,mean,76,2105,2105.172607421875,0.0378004722297191,0.947582467239042,1.356126271393369
mmlu-pro,0.0,0.0001,0.175,unif,,mean,77,2105,2104.2724609375,0.0377982482314109,0.9448712155445096,1.3554405278692392
mmlu-pro,0.0,0.0001,0.175,unif,,mean,78,2105,2104.322998046875,0.0377854034304618,0.9620424762765476,1.3584555409901802
mmlu-pro,0.0,0.0001,0.175,unif,,mean,79,2105,2105.2177734375,0.03779848664999,0.9484862178038862,1.3570344287502756
mmlu-pro,0.0,0.0001,0.175,unif,,mean,80,2105,2105.38818359375,0.0377983972430229,0.9507455942159964,1.3568514171118924
mmlu-pro,0.0,0.0001,0.175,unif,,mean,81,2105,2104.2666015625,0.0378047153353691,0.948034342521464,1.35698420950237
mmlu-pro,0.0,0.0001,0.175,unif,,mean,82,2105,2105.20654296875,0.0378016158938407,0.9453230908269318,1.3573690867390749
mmlu-pro,0.0,0.0001,0.175,unif,,mean,83,2105,2105.97021484375,0.037818044424057,0.9525530953456848,1.3577255884429835
mmlu-pro,0.0,0.0001,0.175,unif,,mean,84,2105,2103.237060546875,0.0377915017306804,0.9543605964753727,1.3573636069691046
mmlu-pro,0.0,0.0001,0.175,unif,,mean,85,2105,2105.257568359375,0.0377957634627819,0.9493899683687302,1.3577394046484366
mmlu-pro,0.0,0.0001,0.175,unif,,mean,86,2105,2106.456787109375,0.0378080643713474,0.94713059195662,1.3571494409609046
mmlu-pro,0.0,0.0001,0.175,unif,,mean,87,2105,2104.2490234375,0.0377925150096416,0.9525530953456848,1.3579774182145135
mmlu-pro,0.0,0.0001,0.175,unif,,mean,88,2105,2105.300537109375,0.0377983525395393,0.947582467239042,1.3578395869093687
mmlu-pro,0.0,0.0001,0.175,unif,,mean,89,2105,2104.55224609375,0.0377932153642177,0.9552643470402168,1.356838394861647
mmlu-pro,0.0,0.0001,0.175,unif,,mean,90,2105,2103.87890625,0.0377986878156662,0.9597830998644374,1.3575996029306685
mmlu-pro,0.0,0.0001,0.175,unif,,mean,91,2105,2104.619384765625,0.037802305072546,0.9489380930863082,1.3574452004138
mmlu-pro,0.0,0.0001,0.175,unif,,mean,92,2105,2104.446044921875,0.0377818495035171,0.9534568459105288,1.356912569712754
