dataset,n_full_obs,mcar_obs_prob,prop_budget,policy,tau,f,seed,N_B,N_labels,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,56,1196,1196.0203857421875,0.067409299314022,0.948010849909584,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,57,1196,1196.1632080078125,0.0674418359994888,0.9489150090415912,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,58,1196,1197.039794921875,0.0675247386097908,0.9547920433996384,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,59,1196,1195.577392578125,0.0674889087677002,0.9466546112115732,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,60,1196,1195.6700439453125,0.0674292519688606,0.9443942133815552,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,61,1196,1196.0108642578125,0.0675016939640045,0.9462025316455696,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,62,1196,1195.4267578125,0.0674144029617309,0.9534358047016276,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,63,1196,1195.2984619140625,0.0674090161919593,0.9489150090415912,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,64,1196,1196.7025146484375,0.0674806237220764,0.9507233273056056,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,65,1196,1195.7396240234375,0.0674315392971038,0.9498191681735986,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,66,1196,1195.9503173828125,0.0674442276358604,0.9416817359855334,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,67,1196,1195.8441162109375,0.0674249902367591,0.950271247739602,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,68,1196,1195.28759765625,0.0674292594194412,0.9556962025316456,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,69,1196,1195.1474609375,0.0674086958169937,0.9448462929475588,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,70,1196,1196.4295654296875,0.0674796476960182,0.9425858951175408,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,71,1196,1196.93896484375,0.0674786493182182,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,72,1196,1196.4720458984375,0.0674784183502197,0.9471066907775768,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,73,1196,1195.3070068359375,0.0674381703138351,0.9511754068716094,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,74,1196,1195.5421142578125,0.0674431473016738,0.950271247739602,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,75,1196,1196.112548828125,0.0674402043223381,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,76,1196,1197.04345703125,0.0675017833709716,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,77,1196,1196.35400390625,0.0674386620521545,0.9529837251356238,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,78,1196,1196.088134765625,0.0674540400505065,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,79,1196,1196.0596923828125,0.0674570128321647,0.9525316455696202,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,80,1196,1195.5601806640625,0.0674187019467353,0.9543399638336348,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,81,1196,1194.88525390625,0.0673881396651268,0.950271247739602,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,82,1196,1195.2314453125,0.0674373134970665,0.955244122965642,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,83,1196,1196.3101806640625,0.0674507543444633,0.945750452079566,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,84,1196,1195.5556640625,0.0674370527267456,0.9547920433996384,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,85,1196,1196.3155517578125,0.0674986913800239,0.950271247739602,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,86,1196,1197.34130859375,0.0674776881933212,0.9484629294755876,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,87,1196,1195.601806640625,0.0674530640244484,0.948010849909584,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,88,1196,1196.1573486328125,0.0674385353922844,0.9511754068716094,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,89,1196,1195.64111328125,0.0674188658595085,0.9511754068716094,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,90,1196,1195.967041015625,0.0674857199192047,0.9439421338155516,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,91,1196,1195.7178955078125,0.0674713402986526,0.9466546112115732,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,92,1196,1196.0230712890625,0.0674721002578735,0.9443942133815552,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,93,1196,1196.8824462890625,0.0674678981304168,0.933996383363472,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,94,1196,1195.9110107421875,0.0674744024872779,0.9543399638336348,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,95,1196,1195.7025146484375,0.067419983446598,0.9484629294755876,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,96,1196,1194.6763916015625,0.0674056708812713,0.9489150090415912,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,97,1196,1195.7730712890625,0.0674134120345115,0.9475587703435804,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,98,1196,1194.70751953125,0.0674208775162696,0.9471066907775768,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.125,unif,,zero,99,1196,1194.7694091796875,0.0674381107091903,0.9475587703435804,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,0,1436,1436.5379638671875,0.0606658719480037,0.9534358047016276,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,1,1436,1435.7486572265625,0.0606669262051582,0.9489150090415912,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,2,1436,1435.460205078125,0.0606758520007133,0.948010849909584,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,3,1436,1436.412841796875,0.0607035495340824,0.959764918625678,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,4,1436,1437.3643798828125,0.0607419572770595,0.943490054249548,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,5,1436,1436.9652099609375,0.0607068054378032,0.9507233273056056,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,6,1436,1436.289794921875,0.0606661327183246,0.950271247739602,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,7,1436,1437.2984619140625,0.0607147850096225,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,8,1436,1436.515869140625,0.0606554262340068,0.9439421338155516,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,9,1436,1435.327392578125,0.0606449954211711,0.9520795660036168,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,10,1436,1435.1324462890625,0.0606608688831329,0.948010849909584,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,11,1436,1436.6153564453125,0.0606673173606395,0.9507233273056056,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,12,1436,1435.93408203125,0.0606679879128932,0.9448462929475588,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,13,1436,1435.9625244140625,0.0607233792543411,0.9425858951175408,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,14,1436,1434.802978515625,0.0606409199535846,0.959764918625678,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,15,1436,1435.607177734375,0.0606593303382396,0.945750452079566,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,16,1436,1436.266357421875,0.06069291010499,0.945750452079566,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,17,1436,1436.168701171875,0.0606710985302925,0.9615732368896924,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,18,1436,1434.25048828125,0.0606456734240055,0.9534358047016276,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,19,1436,1436.869873046875,0.0607110820710659,0.9430379746835442,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,20,1436,1436.802001953125,0.0607120208442211,0.9525316455696202,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,21,1436,1436.253173828125,0.0606878697872161,0.9584086799276672,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,22,1436,1435.76220703125,0.0606852136552333,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,23,1436,1436.7406005859375,0.0607064440846443,0.9525316455696202,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,24,1436,1436.2821044921875,0.0606961548328399,0.9462025316455696,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,25,1436,1436.283935546875,0.0606637522578239,0.9511754068716094,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,26,1436,1435.70166015625,0.0606755353510379,0.9475587703435804,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,27,1436,1434.900634765625,0.0606646575033664,0.9529837251356238,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,28,1436,1434.582275390625,0.0606496259570121,0.9606690777576852,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,29,1436,1435.90966796875,0.0606645941734313,0.948010849909584,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,30,1436,1434.7984619140625,0.0606447830796241,0.9412296564195298,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,31,1436,1435.9091796875,0.0606636367738246,0.9430379746835442,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,32,1436,1436.765380859375,0.0606945380568504,0.951627486437613,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,33,1436,1435.399658203125,0.0606596060097217,0.9484629294755876,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,34,1436,1436.119873046875,0.0607009939849376,0.9421338155515372,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,35,1436,1436.00048828125,0.0606774576008319,0.9529837251356238,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,36,1436,1437.4158935546875,0.0607024990022182,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,37,1436,1435.4864501953125,0.0607133582234382,0.9543399638336348,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,38,1436,1436.326904296875,0.0606610551476478,0.9416817359855334,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,39,1436,1434.9906005859375,0.0606255494058132,0.9471066907775768,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,40,1436,1435.07958984375,0.060663029551506,0.9579566003616636,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,41,1436,1435.2830810546875,0.0606696382164955,0.9421338155515372,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,42,1436,1437.0714111328125,0.0607220083475112,0.9620253164556962,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,43,1436,1435.7703857421875,0.0606810338795185,0.9498191681735986,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,44,1436,1435.73828125,0.0606616474688053,0.9443942133815552,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,45,1436,1435.78173828125,0.0606722719967365,0.945750452079566,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,46,1436,1435.4647216796875,0.0606537573039531,0.9439421338155516,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,47,1436,1435.44482421875,0.0606571771204471,0.9556962025316456,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,48,1436,1435.246826171875,0.0606568343937397,0.943490054249548,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,49,1436,1436.45849609375,0.0606902204453945,0.9489150090415912,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,50,1436,1435.8468017578125,0.0606840662658214,0.9475587703435804,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,51,1436,1436.3377685546875,0.0606803148984909,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,52,1436,1435.384765625,0.0606887601315975,0.9484629294755876,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,53,1436,1435.601806640625,0.0606565698981285,0.9475587703435804,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,54,1436,1435.6551513671875,0.0606388002634048,0.948010849909584,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,55,1436,1435.9150390625,0.0606737770140171,0.9498191681735986,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,56,1436,1436.3887939453125,0.0606562606990337,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,57,1436,1436.0958251953125,0.0606553442776203,0.9484629294755876,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,58,1436,1436.68994140625,0.0607255809009075,0.9462025316455696,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,59,1436,1435.08642578125,0.0606906488537788,0.9511754068716094,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,60,1436,1436.112548828125,0.0606654286384582,0.95750452079566,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,61,1436,1436.18408203125,0.0607153251767158,0.9430379746835442,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,62,1436,1434.79345703125,0.0606234893202781,0.951627486437613,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,63,1436,1435.545654296875,0.0606574602425098,0.951627486437613,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,64,1436,1436.6217041015625,0.0606915988028049,0.9529837251356238,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,65,1436,1435.6207275390625,0.0606572739779949,0.9448462929475588,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,66,1436,1436.13525390625,0.0606790855526924,0.953887884267631,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,67,1436,1435.6700439453125,0.0606609247624874,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,68,1436,1435.2252197265625,0.0606460385024547,0.9507233273056056,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,69,1436,1435.229248046875,0.0606412999331951,0.9507233273056056,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,70,1436,1436.06787109375,0.0606877095997333,0.9389692585895116,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,71,1436,1436.73779296875,0.0606902614235878,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,72,1436,1436.8983154296875,0.060707714408636,0.9547920433996384,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,73,1436,1435.17041015625,0.060652881860733,0.9498191681735986,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,74,1436,1435.7247314453125,0.0606805756688118,0.9448462929475588,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,75,1436,1436.2301025390625,0.0606785900890827,0.948010849909584,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,76,1436,1437.185791015625,0.060713991522789,0.9484629294755876,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,77,1436,1436.217041015625,0.060651134699583,0.951627486437613,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,78,1436,1436.449462890625,0.060679156333208,0.9475587703435804,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,79,1436,1436.0330810546875,0.0606619603931903,0.9566003616636528,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,80,1436,1435.7197265625,0.060654379427433,0.9579566003616636,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,81,1436,1434.7650146484375,0.0606298483908176,0.9525316455696202,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,82,1436,1435.1962890625,0.0606606900691986,0.9534358047016276,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,83,1436,1436.0479736328125,0.0606643520295619,0.953887884267631,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,84,1436,1435.411865234375,0.0606655515730381,0.9547920433996384,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,85,1436,1436.314697265625,0.0606955476105213,0.9471066907775768,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,86,1436,1437.20751953125,0.0606934502720832,0.9489150090415912,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,87,1436,1435.6541748046875,0.0606844201683998,0.9556962025316456,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,88,1436,1436.2708740234375,0.0606479607522487,0.9452983725135624,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,89,1436,1435.3563232421875,0.0606437698006629,0.951627486437613,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,90,1436,1435.4150390625,0.0606807135045528,0.9498191681735986,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,91,1436,1435.8839111328125,0.0606908090412616,0.9511754068716094,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,92,1436,1435.692626953125,0.0606698244810104,0.9430379746835442,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,93,1436,1436.78759765625,0.0606791302561759,0.9358047016274864,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,94,1436,1435.7369384765625,0.0606967061758041,0.9588607594936708,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,95,1436,1435.537109375,0.0606582276523113,0.9511754068716094,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,96,1436,1434.357666015625,0.060628667473793,0.9430379746835442,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,97,1436,1436.34130859375,0.0606670826673507,0.9525316455696202,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,98,1436,1434.8685302734375,0.0606497153639793,0.9511754068716094,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.15,unif,,zero,99,1436,1435.1324462890625,0.0606839023530483,0.9484629294755876,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,0,1675,1675.8350830078125,0.0553480423986911,0.9520795660036168,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,1,1675,1675.167724609375,0.0553553774952888,0.9448462929475588,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,2,1675,1674.7744140625,0.0553526803851127,0.9498191681735986,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,3,1675,1675.5601806640625,0.0553789138793945,0.9529837251356238,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,4,1675,1676.2030029296875,0.0553946085274219,0.9511754068716094,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,5,1675,1675.8092041015625,0.0553685389459133,0.955244122965642,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,6,1675,1675.4656982421875,0.0553517080843448,0.955244122965642,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,7,1675,1676.6944580078125,0.0553835071623325,0.9566003616636528,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,8,1675,1675.6103515625,0.0553319528698921,0.9425858951175408,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,9,1675,1674.0511474609375,0.0553215555846691,0.9489150090415912,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,10,1675,1673.8861083984375,0.0553397387266159,0.955244122965642,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,11,1675,1675.778076171875,0.0553540028631687,0.9588607594936708,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,12,1675,1674.87255859375,0.0553551986813545,0.945750452079566,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,13,1675,1675.0845947265625,0.0553858168423175,0.9448462929475588,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,14,1675,1673.8106689453125,0.0553193390369415,0.9556962025316456,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,15,1675,1674.204833984375,0.0553268529474735,0.9534358047016276,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,16,1675,1675.2799072265625,0.0553559400141239,0.9448462929475588,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,17,1675,1675.3797607421875,0.0553620904684066,0.9651898734177214,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,18,1675,1673.5321044921875,0.0553327575325965,0.9566003616636528,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,19,1675,1675.687255859375,0.0553734824061393,0.9371609403254972,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,20,1675,1675.8160400390625,0.0553853660821914,0.950271247739602,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,21,1675,1675.0782470703125,0.055365327745676,0.9511754068716094,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,22,1675,1674.69580078125,0.0553606674075126,0.951627486437613,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,23,1675,1676.1600341796875,0.0553831197321414,0.9534358047016276,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,24,1675,1675.2152099609375,0.0553675852715969,0.9498191681735986,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,25,1675,1675.0479736328125,0.0553454831242561,0.9498191681735986,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,26,1675,1674.5362548828125,0.0553551837801933,0.9525316455696202,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,27,1675,1673.7916259765625,0.0553333796560764,0.9525316455696202,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,28,1675,1673.388427734375,0.0553313829004764,0.9556962025316456,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,29,1675,1674.5655517578125,0.0553381368517875,0.943490054249548,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,30,1675,1674.2252197265625,0.0553292743861675,0.9443942133815552,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,31,1675,1675.0909423828125,0.0553485564887523,0.945750452079566,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,32,1675,1675.2066650390625,0.0553559400141239,0.9561482820976492,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,33,1675,1674.3399658203125,0.0553281158208847,0.9439421338155516,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,34,1675,1674.7071533203125,0.0553634464740753,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,35,1675,1674.7911376953125,0.0553435496985912,0.9584086799276672,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,36,1675,1676.9647216796875,0.0553695000708103,0.9448462929475588,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,37,1675,1674.50732421875,0.0553808882832527,0.9498191681735986,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,38,1675,1675.161376953125,0.0553480610251426,0.9421338155515372,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,39,1675,1674.5999755859375,0.0553180873394012,0.9493670886075948,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,40,1675,1673.864013671875,0.0553405471146106,0.951627486437613,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,41,1675,1674.7369384765625,0.0553548447787761,0.9371609403254972,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,42,1675,1676.119873046875,0.0553947910666465,0.9629294755877034,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,43,1675,1674.3526611328125,0.0553487241268157,0.9462025316455696,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,44,1675,1675.037109375,0.0553504154086113,0.9507233273056056,1.0
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.175,unif,,zero,45,1675,1674.5615234375,0.0553354769945144,0.9507233273056056,1.0
